id,train_test,pred_type,class,pred,prob_0,prob_1,knn,nbd_bal,lambda.1se,intvar3,var64,intvar8,var35,mainvar1,mainvar2,mainvar8,mainvar9,mainvar4,total_local_score,opp_class,opp_lambda.1se,opp_intvar3,opp_var64,opp_intvar8,opp_var35,opp_mainvar1,opp_mainvar2,opp_mainvar8,opp_mainvar9,opp_mainvar4,opp_total_local_score
60,train,TP,1,1,0.0267,0.9733,299,0.4883,6.06893133251141,0.00319041392703248,0.00458088194624052,0.00599265031127067,0.00803489458911121,0.0129258396885911,0.024408751721002,0.0299215347887553,0.0363367799445091,0.0399934250701289,0.165385171986641,1,8.0227700556616,0.00248061406665505,0.00350432720887136,0.00461620072166435,0.00614212708393067,0.0100086257175198,0.0188854149176638,0.0230852526933922,0.028080517332452,0.0308986375291598,0.127701717271309
61,train,TP,1,1,0,1,299,0.4883,3.6249787047925,0.000645100691485321,-0.00539324813511125,0.0111915164585686,0.0208253960484719,0.0385125202593242,0.0548911251190707,0.0548993597141963,0.0561223562711334,0.0604846383139994,0.292178764741139,1,5.2592234263479,0.000421594478023243,-0.00367265800318063,0.0085064632944766,0.0148779172324624,0.0279257305619457,0.0396453521027128,0.0397217080774284,0.0407400839718503,0.0436338928932143,0.211800084608933
62,train,TP,1,1,0.0055,0.9945,299,0.4883,4.44564195273253,-0.00488264502921452,0.00943048502672549,0.0150237874546205,0.0164693637602448,0.0298135032864689,0.0322754740838718,0.0399666548429329,0.0461549187128065,0.0477834877961196,0.232035029934576,1,5.876877028664,-0.00378850881355092,0.00730426038828804,0.0115560927587251,0.0126317975302209,0.0232427931941813,0.0250689746495546,0.0310413187889672,0.0357290483984346,0.0370228598506279,0.179808636745449
63,train,TP,1,1,0.0234,0.9766,299,0.4883,2.53507100296713,-0.00656891905556546,-0.00918657671778164,0.0154838957256319,0.0164047303048888,0.0204090859784933,0.0499124016462741,-0.0632601404524029,0.0708790398046679,0.0726995939969844,0.16677311123119,1,3.67795396663527,-0.0044932580468557,-0.00651793831822155,0.0117274858642438,0.0119936115662553,0.0144323143573077,0.0363953074596432,-0.0465005897667002,0.0514494605822861,0.0525355330356025,0.121021926733561
64,train,TP,1,1,0.0013,0.9987,299,0.4883,4.2156653559192,-0.00752483335733699,-0.00993063000508138,0.0143500814717093,0.0183292390033858,-0.0284276125331159,0.0376801635058286,0.040786279962775,0.045132433525743,0.0475463208990054,0.157941442472913,1,5.07778384575098,-0.0063061891273908,-0.00826700835165453,0.012167858913485,0.0154538397673303,-0.0242044933292273,0.0318706834885601,0.0345819802472906,0.038233583444818,0.04028544798489,0.133815703038101
65,train,TP,1,1,0,1,299,0.4883,3.73819187531448,0.000175244451293027,0.00354444016460938,0.0106138424679335,0.0145649000122483,0.0341831175907941,0.0423283670984369,0.0491417768663794,0.0535164078577049,0.0564638390717253,0.264531935581125,1,9.47767895231988,9.8272069121202e-05,0.00228365637261685,0.00446777922082087,0.00607963243203176,0.0145636680896227,0.0182779925249261,0.0209860195385326,0.0230377898879373,0.0242259271736306,0.11402073730924
66,train,TP,1,1,0.0036,0.9964,299,0.4883,2.77400950350673,-0.0138583125401496,0.0177746159462039,-0.0179776628870157,0.0185189895789388,-0.0260964425180098,0.0503339658992512,0.0703435370405728,0.0703820064785458,0.0753528277874168,0.244773524785754,1,4.41700760099843,-0.00891749015036239,-0.011652945688325,0.012297093967579,0.0124126413556542,-0.0182618289525179,0.033915762130695,0.047039878452287,0.0470993017801374,0.050356796353513,0.16428920924866
67,train,TP,1,1,0.0366,0.9634,299,0.4883,2.74390796180798,0.00728051622198217,0.0184553040642891,0.0208664007654478,0.0256525903215593,0.0401787450246402,0.0646894474847272,0.0680196066928759,-0.0682657147841687,0.0810731332069047,0.257950028998258,1,5.77566324096914,0.00382037819422411,0.00934075994521058,0.010414715200503,0.0126082280136363,0.0212130796437702,0.0341524266319114,0.0351811144943228,-0.0360476051089828,0.0420864613626501,0.132769558377246
68,train,TP,1,1,0.0599,0.9401,299,0.4883,2.88353695076811,0.00291830929894077,0.0135895406135578,-0.019475238497055,0.0252771068393061,-0.0508599615969489,0.0641046630182523,0.0666264471825498,0.0762130332023461,-0.0771599804927583,0.101233919568191,1,6.06956887852535,0.00171864869559576,0.00679839234104436,-0.00983129797117923,0.0129632546707238,-0.0269777349149637,0.0334997073492591,0.0345987754091426,0.0395903048555238,-0.0404368653106802,0.0519231851244663
69,train,TP,1,1,0.0369,0.9631,299,0.4883,3.18512993027271,-0.000957461939837293,0.0122414768799098,-0.0131099658750382,0.021412353919887,-0.0216896478212567,0.0468571997720623,0.0652062443384699,-0.0657189801650181,0.0681420111575097,0.112383230266688,1,5.07162758252895,-0.000512412771340098,-0.00792371137811977,0.00801365592925278,0.0142507052256469,-0.0149767325015313,0.0312016031240582,0.0436836572251426,-0.0442900414484275,0.0455284375906212,0.0749751609953029
70,train,TP,1,1,0.0048,0.9952,299,0.4883,3.14632718320909,0.0100173599393315,-0.0105709963328823,-0.0129396356640619,0.0180359473433606,-0.0187344696976857,-0.0205787062083959,0.0563761980787323,0.0631376554068987,0.0660121715187841,0.150755524384081,1,1.24097627409867,-0.0164937417069175,0.0207736680282094,-0.0251742009988417,0.0375106526651237,-0.0474806442782428,-0.0484196195726215,0.121433650482399,0.131576413336588,0.13730228964718,0.311028467602877
71,train,TP,1,1,0.083,0.917,299,0.4883,6.29826480060739,0.00588450318852238,-0.00629956753887082,0.00691963232967743,0.0111814781787253,0.02254834196534,0.0311685557797456,0.0318818001410418,0.0336648263618909,-0.037369062289175,0.0995805081168975,1,6.91233784341498,0.00541791450053825,-0.00575714176439534,0.00634737851726853,0.0102194868603582,0.0207475559563739,0.0286650617691238,0.0293072992612845,0.0309507482704478,-0.0343579127040662,0.0915403906669335
72,train,TP,1,1,0.001,0.999,299,0.4883,18.3279407409599,0.000844268694399212,0.000966943039207863,-0.00302124958163766,0.004033472232107,-0.00945583044690471,0.0108291860506966,0.0113243805478774,0.0121111020353648,0.0140048859749415,0.0416371585460521,1,6.58672038642632,0.00205286508298576,0.00242225552862309,-0.0082959350150502,0.0109673292562274,-0.0244896016056913,0.0283352728244087,0.0295823796855798,0.0315522188558602,0.0365964539648565,0.1087232385778
73,train,TP,1,1,0,1,299,0.4883,5.75328599510794,0.000834626898525117,-0.00103527153388024,0.00532360699291901,-0.00681558667015483,0.0277921959959881,0.0339713859855022,0.0345469976560391,0.0349563423438288,0.0387715512732196,0.168345848941987,1,6.31422427715945,0.000788214338070764,-0.000945640512529279,0.00489890731567808,-0.00612907648098221,0.0255851277573791,0.0312649792228924,0.0317757437659624,0.0321486279721099,0.035668610553837,0.155055493932418
74,train,TP,1,1,7e-04,0.9993,299,0.4883,5.54008530562982,0.000832500323416838,-0.00522294172599451,0.00772592515875934,-0.0121657963399684,0.0278326362985549,0.0278618069208512,0.0363271830070578,0.0366965318691868,0.0419741589018275,0.161862004413691,1,9.68145641005337,0.000580417898076681,-0.00264727148262672,0.00450311752436465,-0.00712250714276873,0.0166874275763901,0.0168063667231301,0.0218708371920488,0.0220329202027468,0.025199685102578,0.0979109935939397
75,train,TP,1,1,0.0068,0.9932,299,0.4883,3.48785078849146,0.0023826188542568,0.0112504602221498,0.0139124859345332,-0.0179215760844813,0.0208595136123874,0.0466842870970057,0.0533192876567244,0.0540348454808501,0.0596246977890421,0.244146620562468,1,6.09511830787802,0.00127905159102682,0.00681960362348346,0.00890404146955101,-0.0106133432821489,0.0125052402371225,0.0286166701124929,0.0327605551264197,0.0333392871565176,0.0367530306805208,0.150364136714986
76,train,TP,1,1,0.0219,0.9781,299,0.4883,2.95224975649173,-0.00176404953079251,0.0102710614835432,-0.0125871208064718,0.0148918614926636,0.0468423531072219,-0.0493072233754135,0.0595668593731992,0.0656994314044398,0.0697714588611438,0.203384632009534,1,2.45100961335278,-0.00212816662238458,0.0118886270409989,-0.01496389506093,0.016843971303999,0.0543168918425314,-0.0568067006836528,0.0693391152200152,0.0764558873470649,0.0813424558764916,0.236288186264134
77,train,TP,1,1,1e-04,0.9999,299,0.4883,9.13030945386056,0.000193051948810555,0.000432632098399376,0.00542268594859061,0.00847977220462669,0.0188091637994184,0.0217170460950327,0.02264167296514,0.0239974375446191,0.0256082849713041,0.127301747575941,1,6.90674427107084,0.000254757571753197,0.000508219796134017,0.00706443150953666,0.0109449500947756,0.0242313153741112,0.028007226494958,0.029238629987782,0.0309876620997854,0.0330916014235309,0.164328794352367
78,train,TP,1,1,0,1,299,0.4883,10.5711989525462,0.000300575514347665,0.00193337586136172,0.00359572934618268,-0.00620496852380692,0.0137582302881178,0.0164993308077011,0.0179702334813533,0.0199178479670934,0.0222908724532879,0.0900612271956387,1,7.99672433588508,0.000357998848041842,0.00253768933513288,0.00468401305993859,-0.00818985933166145,0.017906542108158,0.0214059824269311,0.023371275424097,0.0258648978592949,0.0289671006699809,0.116905640399914
79,train,TP,1,1,0.0084,0.9916,299,0.4883,1.98128445217835,0.0198914469708839,0.0205421755754447,0.0239563713105268,0.0355604830036078,-0.0489757866407893,0.0556623028789692,0.0806694205101392,0.0816974548100449,0.0891007414031518,0.358104609821979,1,5.02327825250802,0.00841234666515412,0.010265406462701,0.0104664160886717,0.0156815898723616,-0.0237655477874796,0.0257143261136264,0.036154788274055,0.0378857442999423,0.0402223178846231,0.161037387873656
80,train,TP,1,1,0.029,0.971,299,0.4883,3.43128255670325,-0.0037668982206238,0.00757518154843617,-0.0101646872735404,-0.0175628834405441,-0.0408150858117744,0.0514823858217818,-0.0538504744495128,0.0612840634977379,0.0615644197766943,0.0557460214486547,1,5.9962637162899,-0.00228885952680401,0.00482414711359806,-0.00536127576858948,-0.0105321114763192,-0.0253689134534829,0.0313679638394503,-0.0333815975734105,0.0374492061850624,0.0377425169292033,0.0344510762687079
81,train,TP,1,1,0.0814,0.9186,299,0.4883,4.78138854970693,0.00823527726979902,-0.00913820426418431,-0.0131053108503252,0.015903339278789,0.0333810867910891,0.0366913762387219,0.0467587532623464,0.0477706389753929,-0.0504791360577299,0.116017820643899,1,12.1225627608022,-0.00373002905217013,0.00377094483871471,-0.00545623301888296,0.00662173368212522,0.0142033639368869,0.01557022652864,0.0197023559452635,0.0200949318335126,-0.0213860068215427,0.0493912878725471
82,train,TP,1,1,0.0139,0.9861,299,0.4883,2.90145490442642,0.00750580582814577,-0.00789595130115924,0.00813667940563742,-0.00927632957837746,0.021994473140153,0.0462414463995593,0.0552769419254497,0.0602837372318984,0.0713922302571449,0.253659033308452,1,5.56473013497939,0.00433839141169156,0.00437101803316583,-0.00493241588464615,-0.00531975929409448,0.0127358367808022,0.0264104220055191,0.0311815799984618,0.0343018215073351,0.0404979183832122,0.143584812941447
83,train,TP,1,1,0.0143,0.9857,299,0.4883,1.7922097565407,0.00964688388245826,0.0213296076881497,-0.0324951243388143,0.0332507243698525,0.0369579006396604,-0.0656731984405148,0.0920453070813537,0.0942632091252816,0.0950847234818476,0.284410033489275,1,1.63299478130669,0.010369025441746,0.0231482826944855,-0.0352313468200944,0.0355932680800314,0.039754556968848,-0.0704347862690349,0.0990279668290815,0.101458389536533,0.102717061843942,0.306402418305539
84,train,TP,1,1,6e-04,0.9994,299,0.4883,8.84113737576954,-0.00306294576200609,0.00498857078520623,0.00743878849326561,-0.00855416909661983,0.0148789158646145,0.0204987951078012,0.0245387132536287,0.0249869706374937,0.0281513684302794,0.113865007713664,1,12.8269765394025,-0.00211479142707063,0.00350332747852393,0.0052082095017223,-0.00594673020093871,0.0104737428885102,0.0144101099131513,0.0172841497107573,0.0176025561598041,0.0198072577592061,0.0802278317836659
85,train,TP,1,1,0.0175,0.9825,299,0.4883,2.24143473336363,0.0093297504283469,-0.014194851535061,0.0213863787881158,-0.0258328723883778,0.0640580232079468,0.0773405778189737,0.0779291498034879,0.0796222704317269,0.0879541515890308,0.37759257814419,1,4.29887067598725,0.00534857222292604,-0.00597427920707399,0.0120584629019901,-0.014421078188041,0.0375913675849124,0.044970772104273,0.0450978758684137,0.0460227182995174,0.05086080440293,0.221555215989848
86,train,TP,1,1,0.0063,0.9937,299,0.4883,6.49148381595229,0.00228322379447326,-0.00320088594207531,0.00329968437369979,0.00742937228877487,-0.00989173951468362,0.0284950032356268,0.030804446353947,0.0324995475547234,0.0334826145650916,0.125201266709578,1,7.12439547422579,0.00211030879019795,-0.00292639526139373,0.00301182631354166,0.00680110276500128,-0.00900568598802428,0.0261911128933402,0.0283030307678215,0.0298597368435628,0.0307544874461784,0.115099524570226
87,train,TP,1,1,0.0133,0.9867,299,0.4883,5.08483490569685,-0.00296917437254245,-0.0040635605179986,0.00468033708702481,0.0155174562928779,0.026191537030388,0.0318480976835566,0.0324495355873919,0.0413243842507016,0.0429361501715021,0.187914763212902,1,5.08483490569685,-0.00296917437254245,-0.0040635605179986,0.00468033708702481,0.0155174562928779,0.026191537030388,0.0318480976835566,0.0324495355873919,0.0413243842507016,0.0429361501715021,0.187914763212902
88,train,TP,1,1,0,1,299,0.4883,3.18552858026553,-0.000221332337647593,0.00556406973863982,0.0109464324618806,0.0231871200751342,0.0482318291279378,0.0606049221918572,0.0609366318215849,0.0632145339920127,0.0659820769969056,0.338446284068305,1,4.62165653897054,-0.000156107327622274,0.00488462010599637,0.00783623402040715,0.0166528162800918,0.0350749236196184,0.0438785840880799,0.0441448010842107,0.0460075201479778,0.0477223886404689,0.246045780659229
89,train,TP,1,1,0.0059,0.9941,299,0.4883,2.19922737690034,-0.0017798862707532,0.0167173821043233,0.0229726326972448,0.0241664438219824,-0.0329433171072086,0.0422133776783969,0.0706475513867072,0.0879833751535113,0.0897920026848744,0.319769562149079,1,1.51584212382405,-0.00599579471244436,0.0226962971708564,0.0303492245682066,0.0335104604925254,-0.0424160321019897,0.0559721879357896,0.0956280482885478,0.116961272854142,0.120327860070355,0.427033524565989
90,train,TP,1,1,0.0167,0.9833,299,0.4883,3.4821563370327,0.0102983973594983,-0.0107350510101471,-0.0114646476293505,0.0209918321625496,-0.038513662979629,0.0391078435401816,0.0493401402356937,0.0529249888353296,0.0605504315624983,0.172500272076624,1,2.89094736598663,0.0115955733263109,-0.0127426950863395,-0.0136006296671465,0.0247046977092957,-0.0447285107691311,0.0457653753836915,0.0580602377270993,0.0618442161984745,0.0709931919478541,0.201891456770109
91,train,TP,1,1,0.0014,0.9986,299,0.4883,4.88457510439818,-0.00208572192344741,-0.00752548741955305,-0.0116571371723098,-0.0131816640978209,-0.013417534575834,0.0307260897337974,0.0335276530442468,0.0401682314310677,0.0419363423462826,0.0984907713664293,1,3.06765552251486,-0.00349756064034009,-0.0115937125640727,-0.0166374383203225,-0.0206935800360479,-0.0207908575778455,0.0459213760564116,0.0501370355135571,0.0608073296919398,0.0633740870180103,0.14702667914129
92,train,TP,1,1,2e-04,0.9998,299,0.4883,3.19170568104321,0.00153782870200493,0.00832212540326124,0.013270020496552,0.0134304280127044,-0.042202622661927,0.048819838188965,0.0580079330206336,0.0583281019632147,0.0606607603774778,0.220174413502887,1,5.57759632208887,0.000892688750999169,0.00592623755875339,0.00787967271116558,0.00845229932821356,-0.0262759538392674,0.0299783635483553,0.0357167953562844,0.035951101904262,0.0375271786659974,0.136048383984763
93,train,TP,1,1,7e-04,0.9993,299,0.4883,5.42988218712355,-0.00679612435316774,-0.0073196336782211,0.00923901820594373,0.014225045816913,0.0298473229831953,0.0347560222708502,0.0369938999850452,0.0413585725837021,0.0438788665218873,0.196182990336148,1,7.17798469448134,-0.00493476055676776,-0.00556869177926265,0.00707536207978194,0.0110111720312497,0.0232115238720354,0.0269460754431166,0.0288084630392754,0.032084666648622,0.0340472094220944,0.152681020200145
94,train,TP,1,1,0.0057,0.9943,299,0.4883,2.54414443055633,0.00109627869383749,0.00854276578018525,-0.00887663109403199,-0.00994749978518327,0.014551029912259,0.0530501404034804,0.0766580496984401,0.0788368128820853,0.0882137692454235,0.302124715736496,1,4.05099740054942,0.000661040536484948,-0.00522593484303461,0.00533524128506992,-0.00541584298062058,0.00974804189553822,0.0356887918959472,0.0513350348108583,0.0527571485422577,0.0587687560196588,0.20365227716216
95,train,TP,1,1,9e-04,0.9991,299,0.4883,2.41553451328067,0.0125252988386875,-0.0234632835175307,0.0285503496109737,0.0294794124624666,0.0522050835100285,0.0594176482173202,0.0714595579387754,0.0729781823272564,0.0755128000011012,0.378665049389079,1,4.63277843044507,0.00738707635390256,-0.0128426409948758,0.0160685850177355,0.0166540027444751,0.0308190457908922,0.0346132719341505,0.041799446459027,0.0425765720348623,0.0445089525183537,0.221584311858523
96,train,TP,1,1,0.1229,0.8771,299,0.4883,6.48224244079311,-0.00241592639157781,-0.00370303520343605,0.0116538577847706,0.0123852420639776,0.0180284567663572,-0.0245096943988065,-0.0258079943565944,0.0300287639637334,0.0382584653609679,0.0539181355893919,1,3.37984658111186,-0.0043940497877977,-0.00659792965424026,0.0210237288602545,0.0224880716189433,0.0327252463777927,-0.0440553176327732,-0.0467710076151217,0.0545967265930134,0.0698606564588924,0.0988761252189634
97,train,TP,1,1,0.0321,0.9679,299,0.4883,4.36458687526906,-0.00238021376771793,0.00964658428903824,0.0129983495166204,0.0155635051357869,0.0335823432040786,0.0375339877241902,0.0490861580451889,0.0504676199993405,0.0517950285605213,0.258293362707047,1,7.62723951883348,-0.000763363638780966,0.00561687917668928,0.00767972661737854,0.00921907586394179,0.0203514992052005,0.0226866349318003,0.0296139971692992,0.0303128905423196,0.0311059402889475,0.155823280156796
98,train,TP,1,1,1e-04,0.9999,299,0.4883,7.29853280505103,-0.00135932384298514,-0.00299236526230469,-0.00421989059518475,-0.00549247404450252,-0.0223418105417497,0.0284552229928041,0.0287163024436532,0.028783451450657,0.0328158371181652,0.0823649497185528,1,7.29853280505103,-0.00135932384298514,-0.00299236526230469,-0.00421989059518475,-0.00549247404450252,-0.0223418105417497,0.0284552229928041,0.0287163024436532,0.028783451450657,0.0328158371181652,0.0823649497185528
99,train,TP,1,1,6e-04,0.9994,299,0.4883,7.29989797011071,0.00189266638108216,0.00459404678036824,0.00606109797213768,0.00860961892195328,0.00912777223715863,0.0248817087789314,0.025376539705928,0.028080086805268,0.0288267417414519,0.137450279324279,1,3.15995156888721,0.00140846990342571,0.0100144165526,0.0133589200477475,0.0181694306904501,0.0197857146092139,0.051785503527307,0.0522367352349903,0.0582989931386638,0.0597009612623553,0.284759144966754
100,train,TP,1,1,0.0976,0.9024,299,0.4883,2.69650599099715,-0.0070851252512554,-0.00799403796051023,0.0152453982462134,-0.0189035094554196,0.051536337123252,0.057313528436927,-0.0625955445779628,0.0711316093435677,-0.0807303476691231,0.0179183082356889,1,1.85859698329984,-0.0097241609340276,-0.0112569312025331,0.0210813550654459,-0.0277914193511326,0.0690785816859322,0.0774485445457686,-0.0843746836416657,0.0969147774476022,-0.109269531801586,0.0221065318138041
101,train,TP,1,1,0.0071,0.9929,299,0.4883,7.08026130312411,-0.00223739731468488,0.00480683892931259,-0.0060077304008491,-0.0105963100231301,0.0237297463563356,0.0267474977578093,0.0278845943301795,0.0308590317471156,0.0329024115004155,0.128088682882504,1,5.35595802531754,-0.00292303899427731,0.00623802393186302,-0.00783060100254727,-0.0138482116319243,0.0304539576028436,0.0343626265681593,0.0358886796700336,0.0396707003635392,0.0423554719776045,0.164367608485294
102,train,TP,1,1,0,1,299,0.4883,4.21944565558344,-5.98820598993887e-05,0.00286834748575726,0.00298061283443846,-0.00394983432911046,0.0115350740274551,0.0380559005342458,0.0455051850059074,0.0489721065897411,0.0491223435773079,0.195029853665843,1,4.63083639806787,0.000188862310693891,0.00267858939708006,0.00272001355053534,-0.00360416696617674,0.0105944783262606,0.0350894560230649,0.0419823431425333,0.045225988392475,0.0453051284299082,0.180180692606374
103,train,TP,1,1,4e-04,0.9996,299,0.4883,5.99416229476149,-0.000295455923982962,0.00509391553329849,0.00740352114844014,0.00913885475690641,0.0145039331014386,0.0207678666645056,0.0317254157166859,0.0351320727742737,0.0372998524638126,0.160769976235378,1,3.76450861607561,-0.000367588541298572,0.00683403448320781,0.0113982099702814,0.0137497928872562,0.0219999825166602,0.031058311869335,0.048277588971988,0.0533510559267345,0.0563956983646746,0.242697086448839
104,train,TP,1,1,0.3517,0.6483,299,0.4883,4.44432417894006,0.00495298819544692,-0.00768085494085407,0.00856008153713341,-0.0160864243419606,0.03049173409544,0.0357238684675411,0.0419101183485855,0.0449420576872706,-0.0498395957483125,0.0929739733002903,1,3.68975601182975,0.00584727749223121,-0.00920610803222189,0.0100379933244588,-0.0191842528593558,0.0358615079266786,0.0419735868514534,0.0492940999217779,0.0528903028854886,-0.0586301164040897,0.108884291106421
105,train,TP,1,1,0.001,0.999,299,0.4883,10.6851907264705,-0.00101889014294778,-0.00184918370815346,0.00412597054842217,-0.00599414677051793,0.00746126792562327,0.01679997930945,-0.0169310970456253,0.0203409006830105,0.0219186183372573,0.0448534191365188,1,6.71061118738193,-0.0013524291377686,-0.00326369622468614,0.00649906386185175,-0.00943657461334494,0.0115640119895711,0.0259742346818553,-0.0260368107742731,0.0313580425635163,0.0338460966852514,0.0691519390319731
106,train,TP,1,1,0.0095,0.9905,299,0.4883,4.62813271026172,0.00872230143126936,0.0127218876085843,-0.0137298195192278,0.0147885477899684,0.0217254673151151,0.0270357423258336,0.0349209309306783,0.0432197299337913,0.0461154800703653,0.195520267886378,1,6.71462812674611,0.00614981628036129,0.00895819033960499,-0.00952497272857498,0.0105257042311133,0.0156149046536423,0.0193133352186728,0.024808189240485,0.030877393612643,0.0328235734824907,0.139546134330439
107,train,TP,1,1,0.0174,0.9826,299,0.4883,6.11621000369763,0.000349396483275358,0.00064065822835917,0.00604121093314581,-0.00653335573252203,0.0130026945448797,0.0269705722545713,0.0273261302709341,0.0334056386472134,0.03584649006502,0.137049435694877,1,6.71253292855443,0.000315977454194079,0.000581543000311191,0.00557018028131703,-0.00597673420030742,0.0119416102769054,0.0247395944954001,0.02509707141639,0.0306662363495263,0.0328979672892465,0.125833446362983
108,train,TP,1,1,0.0019,0.9981,299,0.4883,8.05603925518107,-0.000275585690834669,0.00522042431588122,0.0091657736671596,0.00924331646983232,0.0188829415541902,0.0212262292105992,0.0225241336395888,0.0239642935210133,0.0240441369929043,0.133995663680334,1,2.19010536021303,-0.00161583518869568,0.0175870678251759,0.0302361704256122,0.030892168916778,0.0597305972098423,0.0655725599809496,0.0713753618840917,0.0751105903730223,0.0751457256947927,0.424034407121569
109,train,TP,1,1,4e-04,0.9996,299,0.4883,2.87908341507803,-0.00288074054770112,0.00536644711220984,-0.0106088081814867,-0.0204151402198414,0.0465839226195821,0.0561362321613463,0.0671299836466293,0.0701678081122558,0.0730132818592413,0.284492986562236,1,4.58431498242246,-0.000387667310140556,0.00388031442281878,-0.00675469778287493,-0.0133039959832598,0.031697767123688,0.0378375058340115,0.0456617633990843,0.0474245986318553,0.0492716536981507,0.195327242033333
110,train,TP,1,1,0.0187,0.9813,299,0.4883,2.58877069180294,-0.00189580031309575,-0.00253756349687643,0.0139743797880145,-0.0143194255318504,-0.0249111470286705,0.0445206289461439,0.073818797596735,0.0756197399072266,0.0794103721780077,0.243679982045635,1,5.44911415836726,-0.00115752269597649,-0.00137276941538002,-0.00700348498453806,0.00723877941266144,-0.0119942795008266,0.0230599034043728,0.0379439973828679,0.0389344382244959,0.0406484846513696,0.126297546479047
111,train,TP,1,1,0.0264,0.9736,299,0.4883,6.62058267093424,-0.00081336673307525,-0.0011796642048712,0.00570182355949703,0.00649585783830879,0.0250545446646498,-0.0271266145851916,0.0278726687159404,0.027977862408618,0.0346321863027004,0.0986152979665762,1,0.337261618642407,-0.00545959321301619,-0.0135767437477809,-0.0262980661087918,0.0381259415337723,-0.161585904113231,0.172300128981777,0.210908410986895,0.237202119914449,0.29264657586673,0.744262870100803
112,train,TP,1,1,0.0024,0.9976,299,0.4883,2.89569853646592,-0.000634302531505843,0.013959654662604,-0.0156396562976676,-0.0162144979968295,0.0258080120219617,0.0392489618643586,0.0535200732085534,0.0580850272003551,0.0711716625100447,0.229304934641875,1,1.65702516563003,-0.00163158576911753,-0.0220779374768024,0.0223917722935095,-0.029799019302036,0.0416084700250079,0.061467846861196,0.0840080203657187,0.0929118809836592,0.111781006368048,0.360660454349183
113,train,TP,1,1,0.0149,0.9851,299,0.4883,5.01625585090851,0.000275306429023661,0.000297094903252659,-0.0028218256825294,-0.00715491218205806,-0.0120360525167667,-0.0184042436895628,0.0362128700973957,0.0409165138149475,0.0422778018680195,0.079562553041722,1,3.4575105796487,0.000260492678071646,-0.000654971888567073,-0.00361425122807549,-0.0102129655504213,-0.0170646147367268,-0.0251089810408653,0.0503746029612605,0.0568217190435107,0.0584945425533662,0.109295572791553
114,train,TP,1,1,5e-04,0.9995,299,0.4883,7.9586721392496,0.000217899128400269,-0.0012323714906728,0.00138474989961381,0.00569361070155986,0.00751677178782655,0.0238394623031975,0.028134486121711,0.0291287546065947,0.0310017106215946,0.125685073679825,1,0.588203335371598,0.0118456544113037,-0.0171410758019964,-0.0443071582265635,0.0546610738524314,0.0775023583731332,0.183516292361153,0.194268987647162,0.21378766440318,0.232281437502685,0.906415234522488
115,train,TP,1,1,0.01,0.99,299,0.4883,5.06893297292187,0.00571437839980357,0.00949918538999715,-0.0127758222984782,0.0145529871157582,0.022021516005926,0.0320448927965971,0.0341335657161491,0.0430707862428486,0.0456106503476028,0.193872139716204,1,3.83446190384786,0.00738338158827993,0.0122579486525851,-0.0165832222576219,0.0185121020860709,0.0279903067920943,0.0408919158308187,0.0437967053747855,0.0551474820018477,0.0583447381133992,0.247741358182259
116,train,TP,1,1,0.0115,0.9885,299,0.4883,4.55556095788431,0.00220979630508913,-0.00619718458574964,-0.0133181135913331,-0.0140650497627677,0.0168164915570977,0.0347274664315781,0.0400402251525107,0.046751645652485,0.0471610310296421,0.154126308188552,1,8.73715710880087,0.00179126298439232,-0.00326922147679436,-0.00749634817520991,-0.0074994065604433,0.00922237725442737,0.0191211423674634,0.0219648590684006,0.025864727389953,0.0259318458344992,0.0856312386866884
117,train,TP,1,1,0.0131,0.9869,299,0.4883,3.71895757432441,-0.00400215716272656,-0.00803835535514446,-0.0094335546334908,0.0117880057265068,-0.0170469025742834,-0.0315618614807488,0.0503335514694313,0.0576682392746595,0.062308737581429,0.112015702845633,1,4.47949756434597,-0.00344315048872196,-0.00677500669152528,-0.00762303786127234,0.0100738257416167,-0.0143302181997709,-0.0269692122566855,0.0426483315464893,0.0489375595581247,0.0528766828385157,0.0953957741867704
118,train,TP,1,1,2e-04,0.9998,299,0.4883,7.37973211152093,0.000117589658279658,-0.00173628574709977,0.00213375895185305,-0.0100565243435216,0.0223045899280624,0.0226219473182442,0.0263736613967138,0.0282184119894474,0.0318565397838419,0.121833688935821,1,8.88891345448838,0.000112242199567673,-0.00143440774782099,0.0018163045274635,-0.00838678386300461,0.0188360099685743,0.0190691515421714,0.0222617374710676,0.0237983439619492,0.026856199861233,0.102928797921201
119,train,TP,1,1,0.1255,0.8745,299,0.4883,3.47803296366985,0.00273251341896567,-0.00280486903665474,-0.00519931422504978,0.00552320283186411,0.00836810627538964,-0.02019226282371,0.0322089280250921,-0.0478674153736703,0.061006261182637,0.0337751502748637,1,1.99025833494583,0.0049423773811164,-0.00500983504448295,-0.0079342788373601,0.00891787008838137,0.0134729686633338,-0.0344167723501597,0.0523733393121617,-0.0784972816875429,0.100955734814026,0.0548041223394739
