id,train_test,pred_type,pred,prob_0,prob_1,mainvar5,mainvar9,mainvar1,mainvar4,mainvar7,mainvar10,mainvar3,mainvar8,intvar4,mainvar6
148,train,TN,1,0.252,0.748,-0.0402455757972524,0.0404601366266949,0.0170201541117157,0.0358067234600849,0.00722226742416426,-0.014883531415578,0.0222629613866437,0.00252481234993983,0.00208996168191105,0.00895659275656293
150,train,TN,1,0.2901,0.7099,-0.0994105491350803,0.114266219481341,0.0424760228535078,0.0856431473823853,0.0196894842116801,0.0408606935698601,0.0505544785327528,-0.0130187866252115,0.00711007062207052,-0.0386653942629684
151,train,TN,1,0.1281,0.8719,0.0832896217314533,0.0936207410256785,0.0706207922403185,0.0826955839733585,-0.0389442568517709,0.0557048843797445,0.0715801967369422,-0.0175254629700914,-0.0162256898226155,-0.0491586095023118
152,train,TN,1,0.2219,0.7781,0.0773130759722484,0.112629577449468,-0.0490611328643195,0.0749519769431141,-0.0184357007753759,0.0462480719562741,0.0733329776518404,-0.0171900053850451,0.00772410128908972,-0.0337651770033238
153,train,TN,1,0.3638,0.6362,0.101855665459227,-0.115061187417153,0.0834104384698533,0.101734230273645,0.0257877102415362,-0.0591709129281741,0.0862200588645298,0.0244312404303852,0.0186897625550893,-0.0267904496059536
154,train,TN,1,0.3613,0.6387,0.0418653221544316,-0.0424976767873321,0.0219361442143522,0.0341490382673885,-0.00738316169576084,-0.0172907184872692,0.0275503434147244,-0.00179679810064587,0.00101748792821884,0.0119025492988586
157,train,TN,1,0.2054,0.7946,0.089122389570009,0.106645882323045,-0.0493139168242593,0.0715884350893435,-0.011415272922841,-0.0373029085837096,0.0619617145136592,0.0112951657456864,-0.00195422931044984,-0.0167987677170487
159,train,TN,1,0.1553,0.8447,0.0600589032627897,0.060430156650441,0.0347060013423194,0.0389788410454384,-0.028890807326856,-0.0333010329931413,0.0351096394648758,-0.0158807939567111,-0.0116953274137468,0.0297929360302124
160,train,TN,1,0.3852,0.6148,0.142846863519797,0.179541472936447,-0.0956368945394922,0.10317105037882,0.0354188297821878,-0.0842841604492346,-0.0984006187674847,-0.0255749355882988,0.0123933463507182,-0.0629496241359956
161,train,TN,1,0.2507,0.7493,0.161001821801066,0.172221329508826,0.106196910750157,0.135837486675909,-0.0539944802258461,-0.10545364116126,0.122292807565037,0.0432135234042644,-0.014931692048346,0.0810651166415401
163,train,TN,1,0.1795,0.8205,0.20026632057725,0.207797368294774,0.155614156214986,0.165222568142933,-0.0655237921165739,0.123082638192333,-0.157489644387043,0.0329778039953751,0.00183230268267531,-0.10830372152992
164,train,TN,1,0.439,0.561,0.0977881702024566,-0.123565408710998,0.069100702292612,0.0903277366493227,-0.0439894408870456,0.058957642817338,0.0788608640748538,0.0301782892139734,0.00246774607143519,-0.0512242271681397
165,train,TN,1,0.1712,0.8288,0.0310933065095081,0.0402795473813867,-0.0241062304992311,0.0293789459702784,0.00506054366023119,0.0221432389999004,0.0254081490139982,0.00379211298384426,-0.00101391847341111,-0.0108358175429378
166,train,TN,1,0.2823,0.7177,0.108947222914875,0.115319517462951,0.055593344597011,-0.096964269250495,-0.0210684428086883,-0.0520011752381383,0.087038355910243,0.016928088668444,0.00358598510708506,-0.0443000398726705
167,train,TN,1,0.383,0.617,-0.0792398410415779,-0.0910772409765905,0.0656800576175395,0.0766543500352676,-0.0385128820812735,0.0565178401106715,0.0747795920461867,-0.0275032991520458,0.0135177439051544,0.053787673165644
168,train,TN,1,0.3149,0.6851,-0.102892237735618,-0.113110207722808,0.0516623428519259,0.0965269854051626,-0.0310591171574424,0.0449554618442957,0.0845218376686848,-0.0249467084256711,-0.00224130172494633,0.0380958299280488
169,train,TN,1,0.4147,0.5853,0.101713014766831,0.108418975445412,0.0705814315334719,-0.0799185384175203,-0.0452192687868616,-0.0552390247822778,-0.0789945597745663,0.019483800206219,0.0187397979554828,-0.0509314041170746
170,train,TN,1,0.214,0.786,-0.0792090345462983,0.0844704081599656,0.0655022374964359,-0.0787961002414011,-0.0233696708336523,0.0558362934598668,0.0684121881101895,0.018794763885065,0.00320130238973608,-0.0484137567755294
172,train,TN,1,0.3979,0.6021,-0.090284037319016,0.102593356093136,0.0692108657364811,0.0735290183149823,-0.0228715512041451,-0.0550468580748258,0.0721123437411641,0.0220804514862926,0.0208136377726243,-0.0391024545252649
173,train,TN,1,0.147,0.853,0.164055838607082,0.166010070610373,0.115378440475787,0.130760499472408,0.0297073638812124,0.0963589643462354,0.118526031612562,0.0152575175993022,0.0130359792547063,-0.0764273922129553
174,train,TN,1,0.2571,0.7429,0.083369806705896,0.0892034392925651,0.0655521988376503,0.0784246245025222,-0.0475831332739701,-0.0549364513679405,-0.0676386911054339,-0.0280311333225862,0.0171265079784331,0.0524673015146266
175,train,TN,1,0.4472,0.5528,-0.0936621333874729,0.0988727740623888,0.0654439353846092,0.092782109685503,0.0305356306012805,-0.054457218954025,0.0661499255810412,-0.0189858489857995,-0.00430083162358259,-0.0362651144741787
176,train,TN,1,0.1238,0.8762,0.0401521388089367,0.0460854073499152,0.0318071463332521,0.0370338985584674,-0.0230003947002839,0.0288336340233716,0.0364582890603921,0.00750402938315183,0.00723948782333395,0.0271047959948334
177,train,TN,1,0.1682,0.8318,0.037529617710331,0.0397326084496654,0.0191630211175151,0.0330178262790767,0.0125282180684122,-0.0169646597290743,0.0308465663806761,-0.00831094654289543,0.00642073246248683,-0.0127302072511037
179,train,TN,1,0.3108,0.6892,0.0857038971865334,0.08598432359941,-0.0271392284834057,-0.0706589486595446,0.0107292706112939,0.0217454056672088,0.051325400755007,0.0106912067914592,-0.00741827794281211,0.0162414948240866
180,train,TN,1,0.4907,0.5093,0.113468397228971,-0.119440232929476,-0.0525659056281967,0.0956876837109441,0.00920200963680283,-0.0326567633706501,0.0806396773159809,-0.00873664707474255,0.00345162153814967,-0.0222090431642508
182,train,TN,1,0.2079,0.7921,0.0563881193820052,0.0566398901833959,0.0427113231453816,0.0515192770642388,-0.0267003176900324,0.0425521133921678,0.0436284657769237,-0.0223142296896159,0.0102206774497121,-0.0316920830316935
183,train,TN,1,0.4814,0.5186,-0.0797693318038529,0.0825746336393494,-0.031078707038458,-0.0784074251390739,0.0180927727784906,-0.0308295410405291,-0.0386425676116695,0.0167774202618874,-0.00718357593189646,-0.0198334979981035
184,train,TN,1,0.2444,0.7556,-0.0787909693432031,0.0819838881775056,0.0595561358817968,0.0661932431963455,-0.028880037770103,0.0467440887801562,0.0599396872103048,-0.0178781466544668,0.0147786207734275,-0.0389841265736743
185,train,TN,1,0.1564,0.8436,0.191137562695274,0.201095518827841,-0.122259169133308,0.145634560248256,0.0404747953238433,0.117286640478926,0.137139787755393,0.0360171279554823,0.0169437829537276,-0.10380862610647
186,train,TN,1,0.2189,0.7811,0.0646544840476757,0.0696333608024286,-0.0511040788505493,0.0641519104275312,0.0138734663948493,0.0440494034306628,0.0559778943331417,-0.00980726149908897,0.000986574152046175,-0.0342565084549041
187,train,TN,1,0.3425,0.6575,0.0465168065770664,0.0550201811499183,-0.0312319968069404,-0.0427249116197272,-0.0110318848487526,0.0214519236944017,0.0371570252296155,0.0105033585564852,-0.00877736844960886,0.0126498988757299
188,train,TN,1,0.2885,0.7115,0.0494242674323275,0.0514436827206172,0.0244375711937987,0.0349817038865056,0.0124610982602138,-0.0238561514128664,-0.030193098196663,0.00769344810449157,0.000461793572064014,-0.0179604344813516
189,train,TN,1,0.1495,0.8505,0.142739804850273,0.157986460673778,0.110009698232216,0.128409095717851,0.0308821038957664,-0.06198700896223,0.127366464803493,0.030792136843706,-0.00552639039440968,0.0485043387760287
190,train,TN,1,0.2655,0.7345,0.0298370100789652,0.0307112910088933,0.0176654428867017,-0.0290102849442024,0.00611251756690182,0.0154596062640696,0.0177654134360281,0.00263553453772989,-0.000126217747253814,0.0115628231294036
192,train,TN,1,0.0874,0.9126,0.0641016670486043,0.0652782092050736,0.0328225498710048,0.0580462614067652,0.017955414781104,-0.020273078195952,0.0340803309000444,0.0160512876344201,0.0115584804493945,0.0193258849141158
194,train,TN,1,0.0793,0.9207,0.123126688233971,0.135434474472199,0.088201309989089,0.0986733531572103,0.031661185888817,0.0859217490145469,0.0908165622255661,-0.0309138251251451,0.0241481196405081,0.0778077534915849
195,train,TN,1,0.2644,0.7356,0.309110987607787,0.325428073390433,-0.166525494831482,0.2300098499493,0.110680720508934,-0.164589453098686,0.223603415994252,-0.00961714199009104,0.00518912666262789,-0.110965350068496
196,train,TN,1,0.3054,0.6946,0.0887559041614758,0.115409018701795,-0.0745387785307278,0.0799801793218968,-0.0284821855446206,0.0639069898815492,0.0776796600873947,-0.0241570993951776,0.0200035671775479,-0.0557149031766707
197,train,TN,1,0.2659,0.7341,0.110786200458676,0.128067294750752,-0.0668760117535793,0.0730853706021515,-0.0332518692498317,-0.0428995482585988,-0.0669925474369577,-0.0299795081083006,0.0135531434901145,-0.0410740711008812
198,train,TN,1,0.2305,0.7695,0.0564651441399139,0.0682999197401222,0.0269804590454331,0.0396856340603269,-0.0206202678412755,-0.0249927803911048,-0.0337886620409901,-0.00456749785549968,-0.00208097143772607,-0.0216214636885754
199,train,TN,1,0.1077,0.8923,0.0807076987502112,0.0815299985952091,0.054322506998204,0.0604746396534581,-0.0134966883963479,-0.0381124014225866,0.0597020628761529,0.00300589843709996,-0.00282765640354084,0.0254509366039714
200,train,TN,1,0.4565,0.5435,0.0787047319071517,0.08607486359115,-0.0667267265989899,-0.0775042036149126,-0.0285263562105338,0.0335515356620627,-0.0700721918284385,0.0175655197232415,-0.00622009676341638,-0.0310494498252149
401,test,TN,1,0.1616,0.8384,0.0688293881863272,0.0743434674602825,0.0562085244931579,0.0585325292228948,-0.0423457091479992,0.0524166927895342,0.056637764286029,-0.0315707966775046,-0.00222113990098477,0.0497678081040094
402,test,TN,1,0.3589,0.6411,-0.0603839744491696,0.0749992613285392,0.0559497329656888,0.0586718968395005,-0.0424815331824486,-0.0533109100206475,0.0565084336757893,-0.0313511085836783,0.00391394175461165,0.0461702405807447
403,test,TN,1,0.3392,0.6608,-0.0723469708800652,0.083626378288741,0.0627059328307514,-0.0656293243787851,-0.0292017261744991,0.0597207811536847,0.0637803310795407,-0.0228881721105926,0.00426265823248503,-0.0413987410366923
404,test,TN,1,0.1044,0.8956,0.117830113475395,0.12389335918444,0.0923611610900477,0.0972453487759265,0.0639689664840782,0.0805191331919709,0.0944164186233767,0.0218651242430305,0.00455936604323085,-0.0694199734589561
406,test,TN,1,0.1794,0.8206,0.0489134708821256,0.0497549612814864,0.0338624670068202,-0.0401639660508163,-0.00546539206138502,0.0282469798195756,0.0376038274241572,0.00544676994126493,-0.00481347209207102,-0.0244279741640398
407,test,TN,1,0.2874,0.7126,0.0826297400884596,0.0875364453181583,0.057184262059014,-0.0699805131580586,-0.0275110634630971,-0.0534606113478398,0.065381351618765,0.0205044791892997,0.00986082685731648,0.0511350232927066
409,test,TN,1,0.2568,0.7432,0.0760166836376188,0.107209746980651,0.0637857809537094,0.0727613160234341,-0.0393778687337493,-0.0625492803457847,0.0702851115093513,-0.0231693266441514,0.0210802751672956,-0.0573117339861194
410,test,TN,1,0.1123,0.8877,0.112886102576799,0.126481092365494,0.087314273990714,0.105117580348753,-0.0311133014448275,0.0699329617368105,0.0964706235076236,-0.017165764018956,0.00671479698066407,0.0461010236867919
412,test,TN,1,0.3136,0.6864,0.0597871262870014,0.0648689772045049,-0.0386484702607685,0.0583493049103557,0.0127346085800456,-0.0342620254899812,-0.0444952640936199,-0.00587348480937379,-0.000809968541127231,-0.0160578743596911
413,test,TN,1,0.2377,0.7623,-0.0844802347913793,0.108677047654853,-0.0781827964019462,0.0843374486767475,-0.0269002821209952,0.0739789008619809,0.0819665172521085,0.0189164506659443,0.0115437465655752,0.0706397799996026
414,test,TN,1,0.1943,0.8057,0.0504503742106534,0.0538874093786278,0.0415440760265819,0.050044156207433,0.0139863232446899,-0.0325089693657578,-0.0448534006953919,0.0111463724494894,0.00947989558361517,0.0211707050835038
415,test,TN,1,0.2308,0.7692,0.0557434222162035,0.0685154123493393,0.0393858256568762,0.0545435420947023,0.0126732536498436,-0.0339580733833943,-0.0468443801837395,0.00612639013356298,0.0041344132778067,-0.0239139044397165
416,test,TN,1,0.3685,0.6315,0.0814753076245231,0.0819457327037175,0.0490514081420196,0.0680001857903798,0.0168824048013493,-0.0483878434618272,-0.0606813107203804,0.0146072114801388,0.000829754129002699,-0.0389397343559751
418,test,TN,1,0.2067,0.7933,0.0572458659044111,0.0640295804565739,0.0487575168359311,-0.0559470275569317,0.0129831118166996,-0.0295217379618716,0.0545032948200984,0.0102288027661715,0.00915724196406915,-0.0294060346008839
419,test,TN,1,0.1006,0.8994,0.0283158895946223,0.0290516322239823,0.0216072753394331,0.0249254087149509,0.0119213203381184,0.0200563106058085,-0.0243527302815367,0.00214108058701855,0.00124193466908835,0.0174595950522791
420,test,TN,1,0.3085,0.6915,-0.0861925935789378,0.0872273997367134,-0.0741500248034311,0.0778256187452143,-0.0351683640793755,-0.0618353466600185,0.0771354866236842,-0.0280420371898923,0.0188142657040843,0.0524525321821799
421,test,TN,1,0.2289,0.7711,0.119949445329847,0.162348065714149,0.0779757869487254,0.113387399209459,-0.0266251563629708,-0.0713573186502811,0.0922944551735361,0.024378319093483,-0.00792611415581855,0.0282206593365399
422,test,TN,1,0.1296,0.8704,0.064539586415047,0.0651628273795857,0.0406614435343276,0.050854331740619,-0.0153020464773517,0.0261091845976125,0.0470743987686691,-0.0152945235864283,0.00618333084586832,-0.0198133566531292
423,test,TN,1,0.3423,0.6577,0.0553386003532906,0.0566813172322504,0.0324074155541725,-0.0504742851164359,-0.0146023471685475,-0.0191521455958797,-0.0339931438644217,-0.0137436577409334,-0.00142266384446278,-0.0153025909564344
424,test,TN,1,0.4479,0.5521,0.039876988381799,0.062243586668994,0.0357933538658944,-0.0388435556329883,0.00758018741838599,-0.029409173876283,0.0366734678286802,-0.0066502759493164,-0.000985793223926491,0.0116270435414986
425,test,TN,1,0.1775,0.8225,0.126533963483069,0.140510965430326,0.0780879464393883,0.105315623603799,0.0239026838864881,-0.0523102739114074,0.0973403148157683,-0.0192611787223774,0.0101472745061614,0.0269531592517125
426,test,TN,1,0.3641,0.6359,0.158523585966589,0.165180002977091,-0.117190440826556,-0.124687028446574,-0.0633772154645605,0.104750617364293,0.12283445798518,-0.0522443873088865,0.0328836204505852,0.0892637193844722
427,test,TN,1,0.2634,0.7366,0.117868712092995,-0.121241354552414,0.0649256554726123,0.114707301153351,-0.0392609245534274,0.0546673869258592,0.0980373275346156,-0.0110510625567145,-0.00662821278447693,0.0428087581192169
428,test,TN,1,0.1916,0.8084,0.0570978824560343,0.0613345772788974,0.0452304459145058,-0.0477061180323553,-0.0204468421110141,0.0385376292436935,0.0459594121037357,-0.0181464808681062,0.00399894408564071,-0.0324796740377793
429,test,TN,1,0.3469,0.6531,0.070752875415457,0.0860092089279576,0.0561714741665782,-0.0629549398933997,-0.032498617696115,-0.0472214161106703,0.0625843640109223,-0.0204329376136647,-0.0100860270891871,0.0465261361161753
430,test,TN,1,0.4349,0.5651,-0.042251242595066,0.044762747358973,-0.0220471580698985,0.0387024539688769,0.0176245264905945,-0.0194595139504793,0.0358153101998362,-0.0138443534181573,0.001838029282162,-0.0191482847315486
431,test,TN,1,0.217,0.783,-0.0650439037258011,0.0664636420361046,0.0548921992811187,0.0568520026449751,0.0220353302572848,0.0396542698590012,0.0557336336664344,0.0145639902639531,0.0122238150140251,-0.0313207917263444
433,test,TN,1,0.2942,0.7058,0.0686121604576664,0.0731537139754222,-0.0390841032196527,0.0552212822903209,-0.0227680921034489,-0.0291130191252363,0.0530010316712007,-0.0191615818998445,0.0175634606405061,0.0260021808769289
434,test,TN,1,0.4085,0.5915,-0.0317939442404572,0.0434425761286291,0.020388668181538,0.0286488037406303,0.0104440107112903,-0.0156289365608874,0.0251156643913498,-0.0101368204861738,-0.00491229150834269,-0.0134414450793385
435,test,TN,1,0.1608,0.8392,0.0526800132637671,0.0651179640735851,-0.0456304763088989,0.0491498629053124,0.0175519913242727,0.0214822997304839,0.0460455912846816,-0.0174661943945517,0.0125760922627854,0.0204384871738602
436,test,TN,1,0.0755,0.9245,0.119322561048758,0.130790793131059,0.0880496769743156,0.109260713637862,0.0564219271857749,0.0846531406410225,0.098396726400631,0.0264821918058665,-0.0116999842273505,0.0753497039684147
437,test,TN,1,0.3804,0.6196,0.071805019304705,0.0910712433125654,0.0558200280918528,-0.0606072029234153,-0.0227820490969256,-0.0441207587267875,-0.0582854747246401,0.0110155079387518,0.00456952512736586,-0.0373180185169591
439,test,TN,1,0.1316,0.8684,0.0381965713116037,0.0394664122163356,-0.013920301187966,0.0315871945438586,-0.0115017747821336,0.0129210454478767,0.0263676110611945,0.00780757683210521,-0.00416116710180478,0.0128045940104539
442,test,TN,1,0.2479,0.7521,0.0607309715820892,-0.0694332138399981,0.0471402729050925,0.0530456450147855,0.013445696082935,0.0357907323439946,0.0498782882608486,0.0125885677126916,0.0102654417374711,0.0326738818410644
443,test,TN,1,0.1348,0.8652,0.0509347450207746,0.0514031440343573,0.030133077414013,0.0414626922526898,0.0258880045078433,0.029974140410607,0.039801007593008,-0.0164357929489924,0.00654304040312207,-0.0262897718196798
446,test,TN,1,0.2821,0.7179,-0.0379529328912224,0.0464121141523424,-0.0252273080077486,0.0356733784972621,0.011822685084238,-0.0184916473067002,0.0287428631153486,-0.00834857256326973,0.00695866295292218,-0.0142741975057921
447,test,TN,1,0.3805,0.6195,0.0518340930094696,-0.0554037667108753,-0.0407296623750863,0.0496061999090741,-0.0173935165241376,-0.0372578853993189,0.0467559102200007,-0.0139368536336673,0.00657865428643136,0.0320503887459003
449,test,TN,1,0.1984,0.8016,-0.0579646133785923,0.072905707566982,0.0449368883987282,0.0529173506272584,0.0171685787404267,0.0297236397764824,0.0476900608192286,0.00192903966332153,0.000662622134193632,-0.0242865628554607
450,test,TN,1,0.3503,0.6497,0.0430285746039907,-0.0463186622841578,0.0358173905219574,0.0409967566804866,-0.0309229946940562,0.0355126126824402,0.0394586604473076,0.00959563823958499,-0.000116747043567046,-0.0309616727259063
