id,train_test,pred_type,class,pred,prob_0,prob_1,knn,nbd_bal,lambda.1se,var14,var64,var67,intvar7,intvar8,mainvar9,mainvar8,mainvar7,total_local_score,opp_class,opp_lambda.1se,opp_var14,opp_var64,opp_var67,opp_intvar7,opp_intvar8,opp_mainvar9,opp_mainvar8,opp_mainvar7,opp_total_local_score
66,train,TN,1,1,9e-04,0.9991,299,0.5619,1.32055012841803,0.00723351039281027,-0.0106512265889381,-0.0110928289402816,0.0137538353348884,-0.0156219361920919,0.0253483136739322,0.120782951558092,0.145037230806574,0.274789850044985,0,1.32055012841803,0.00723351039281027,-0.0106512265889381,-0.0110928289402816,0.0137538353348884,-0.0156219361920919,0.0253483136739322,0.120782951558092,0.145037230806574,0.274789850044985
67,train,TN,1,1,0.0024,0.9976,299,0.5619,0.269553736286893,0.031151713670066,-0.0349712899059896,0.0575410754733833,0.0587929515400953,-0.0613098874289239,0.226706419917863,0.270119384929698,0.388689651111664,0.936720019307857,0,0.295834892808906,0.0303526469844932,-0.0321146619945894,0.054427021459557,0.0545661256069394,-0.0580260641627015,0.218299576047531,0.262956261307321,0.368494363107021,0.898955268355571
68,train,TN,1,1,0.0022,0.9978,299,0.5619,0.222488295804038,0.00588911374519777,0.00724731875653556,0.0537347009996941,-0.0570348798038922,0.0693739532752226,-0.131247928737366,0.367826909059607,0.435720838144826,0.751510025439825,0,1.18735311716981,0.00741293077253005,0.00881523695238891,0.0121719122773474,0.0271992208941977,-0.0335064623844409,-0.0381715493443823,0.143981622888609,0.157057921463974,0.284960833520224
69,train,TN,1,1,0.0142,0.9858,299,0.5619,0.163828668738221,-0.0141507092231051,-0.029478767615359,0.056291682017013,-0.0815329890715494,0.103783971339311,-0.13287501654588,0.158616149329267,0.609371677527421,0.670025997757118,0,1.26846588386001,0.00313711782537124,-0.00927546019994823,0.0158048963476111,-0.0232481311266522,0.0323657085601904,-0.0409715072891649,0.0789142029424339,0.154530572574659,0.2112573996345
70,train,TN,1,1,0.0068,0.9932,299,0.5619,4.13687052406271,0.00152194020956811,-0.00417090876626472,0.00419336689089327,-0.00848626968546016,-0.0168009320259239,0.0404281757568111,0.0522708098898825,0.0586641775742746,0.127620359843781,0,2.36726940978156,0.00194093795828282,0.0065091220521616,-0.00737440409587355,-0.0135907607648277,-0.0275580839620239,0.0659098352857374,0.0851612056929646,0.0962184571415732,0.207216309307994
71,train,TN,1,1,0.0025,0.9975,299,0.5619,1.91559807696157,0.00613159514716365,0.0082412805692633,-0.00981658237439027,-0.0140119759775186,0.0154806078341254,0.0230866902502105,0.0879547859337285,0.0993655570648168,0.216431958447399,0,0.62727200793247,0.0102309492178178,-0.013177380108669,0.0158135159798885,-0.0294159473527483,0.0341846666844092,0.0515067661801581,0.20668308064966,0.21397153946914,0.489797190719656
72,train,TN,1,1,0.0415,0.9585,299,0.5619,0.684909155220116,0.0111839792329471,0.0206991719882598,-0.0223529020671095,0.0387871580660422,-0.0733879498709383,-0.142945481005744,0.20282960980377,0.218510471562594,0.253324057709822,0,0.824975502218281,0.0105230092128084,0.0165242803930935,-0.0189924178022712,0.0340606201272483,-0.0644991601439522,-0.127799032786828,0.17787652734127,0.19554246712752,0.223236293468889
73,train,TN,1,1,0.0212,0.9788,299,0.5619,0.222012678821325,-0.00100830586936247,0.0127965641391431,0.0320701018713465,0.0476746344776087,-0.0760222442706037,-0.195756602958903,0.321508056678028,0.531770638724693,0.67303284279195,0,0.127043817325286,0.0132347247007695,-0.0150929420790467,0.03249701266578,0.0586496784488376,-0.0972698017636062,-0.229531034751556,0.372000901889464,0.701920485524765,0.836409024635407
74,train,TN,1,1,0.0049,0.9951,299,0.5619,0.114859153711098,0.0251413513592822,-0.0419590600435832,-0.0983547923229267,-0.131876374231839,-0.207655320426302,0.318094030206134,0.41537010677273,0.605756872096154,0.884516813409649,0,0.182888254111901,0.0241460426945774,-0.0279741162874518,-0.0790042730167674,-0.0959319569199928,-0.161857725278838,0.272840018207852,0.376182195163844,0.486350912944135,0.794751097507358
75,train,TN,1,1,0.0066,0.9934,299,0.5619,0.515261076264425,0.0222929492023123,-0.0269858758050809,0.0290009744409865,0.0309837790797884,-0.0310809687935291,-0.0950550176079318,0.172244135767641,0.282150510190747,0.383550486474933,0,0.681144818916836,0.0200531757689397,-0.0224929999535613,0.0233261011325693,-0.0258537083073755,0.0292819998055884,-0.0779540002016934,0.147274421605324,0.231086209235553,0.324721199085344
76,train,TN,1,1,0.0236,0.9764,299,0.5619,2.47337542565819,-0.000566816050137579,0.00761636590698824,-0.00861760330848518,-0.0121076018386234,-0.0260714565546411,0.0270395332530275,0.085351417522805,0.0884471558636729,0.161090994794606,0,2.25364756975104,-0.00065957918677369,0.00822913768733968,-0.00944618680435165,-0.0129882533518885,-0.028216610225966,0.0293480889012435,0.0924720798455564,0.0959552328662125,0.174693909731372
77,train,TN,1,1,0.0021,0.9979,299,0.5619,4.42648769731158,-7.32571931846795e-05,-0.00385380795630511,0.00410655204668148,-0.00751643832757282,0.0090545648552018,-0.0150186291918343,0.0396177518678075,0.0517538157937447,0.0780705518945386,0,1.59079719692614,0.00213654614266865,0.00834976206067488,-0.0096759514358777,-0.0157818816821212,0.021371375740995,-0.0365917492653066,0.0972724047608253,0.121907171415801,0.18898767773766
78,train,TN,1,1,0.002,0.998,299,0.5619,0.687103206667998,-0.00507109529372726,-0.0158888979922256,0.0201895909744422,-0.0242387416758417,0.0359769038245176,0.0366953599223541,0.179075047537163,0.208110574922957,0.434848742219639,0,0.827618244954765,-0.00428148947701911,-0.0130209894541958,0.017520679115979,-0.0231752241267458,0.0315046234520313,0.0334534737256472,0.156908470642553,0.185809515588527,0.384719059466777
79,train,TN,1,1,0.0616,0.9384,299,0.5619,2.52829048940188,0.00579406323662796,0.00638446150559253,0.00865669858114012,-0.00988510822769524,0.0125547322672364,-0.0578986051253101,0.0889032755563274,0.0920083363095887,0.146517854103508,0,2.52829048940188,0.00579406323662796,0.00638446150559253,0.00865669858114012,-0.00988510822769524,0.0125547322672364,-0.0578986051253101,0.0889032755563274,0.0920083363095887,0.146517854103508
80,train,TN,1,1,0.0231,0.9769,299,0.5619,1.44695515665352,-0.00422498310550722,0.00503883504856383,-0.0132023065842797,0.0229361430938273,-0.0437412616139924,0.0919591358714182,0.112803017432668,-0.160613666984203,0.010954913158495,0,3.34265408207378,-0.00200292707685602,0.00348889894271059,-0.00563649248574868,0.0120544705571004,-0.0207177272208881,0.0465945371922658,0.0551025106468962,-0.0810139031461455,0.00786936740933458
81,train,TN,1,1,0,1,299,0.5619,0.828299210695666,-0.00156657534735196,-0.00510392556261834,0.0127256505412784,-0.0202239352414132,-0.0269236198601307,0.123085912126614,0.156538660139846,0.190991463687,0.429523630483225,0,0.909057361197366,-0.00105900409930976,-0.00465858733399342,0.0122529184986179,-0.0187221334272141,-0.0248595220363236,0.116127824561362,0.146299289714405,0.179981710024831,0.405362495902375
82,train,TN,1,1,0.0297,0.9703,299,0.5619,4.17739956633621,0.000503157396513525,0.00599516840207635,-0.00749591327417602,0.0113080348745306,-0.0162475173372886,-0.0338544714040414,0.0567621110849252,0.058216547613597,0.0751871173561367,0,5.03169256672747,0.000469340984774015,0.0051544255129974,-0.00620390357187121,0.0095393588786595,-0.0136792661950275,-0.028601632892719,0.0479129621740195,0.0490280132678132,0.0636192981586459
83,train,TN,1,1,0.0254,0.9746,299,0.5619,2.14071906716942,0.00203472459541697,0.00771102000280914,-0.0131164837976168,0.0143632842954335,0.0146192911487414,0.0708053952655482,0.100184134359264,-0.118944459525479,0.0776569063441171,0,1.95054348531107,0.00202497435031734,0.00831339041128244,-0.0141126173508428,0.0154170878719227,0.0158043630895378,0.0764028489467519,0.108456435069191,-0.128399999206306,0.0839064831818536
84,train,TN,1,1,0.1105,0.8895,299,0.5619,1.17970633198503,-0.00174178354749283,0.0117164439257312,0.0130263996589966,0.0256373124383766,0.0294514892373915,0.0462558258070234,0.107420934099504,0.167988060413258,0.399754682032788,0,0.560456083029148,-0.00400717000388807,0.0129993994296171,0.0176750643437206,0.0454252114463909,0.049616885742145,0.0766193801397454,0.184135363146994,0.294088038942383,0.676552173187107
85,train,TN,1,1,0,1,299,0.5619,2.30939487774974,0.00594181624911834,-0.00595817174453584,0.00672455080392343,-0.0107897082887748,-0.0267476676350665,0.0586656989154178,0.0722570286594418,0.0809285661460087,0.181022113105533,0,2.78167430610505,0.00488424342259096,-0.00507724416669393,0.00593858474307734,-0.00886734508838657,-0.0227007698712556,0.0502865870605151,0.0614570672730942,0.0692934226520993,0.155214546025041
86,train,TN,1,1,0.0316,0.9684,299,0.5619,3.62672806197616,0.00490736595565093,0.00503380666683656,-0.00610845619405601,0.0067190847921934,-0.010577091484986,0.0448170377162869,0.059240075368486,0.0673033418686801,0.171335164689092,0,2.49976297391616,0.00692598713254385,0.00694327365404971,-0.0083090603376148,0.00888571104536173,-0.0153826094720782,0.0624046866903197,0.0820001034167822,0.0940137553381175,0.237481847467482
87,train,TN,1,1,0.0011,0.9989,299,0.5619,2.10276825843324,0.00307780382047661,0.00720133822696962,-0.00847674925972254,0.00883061849804959,-0.030193437927896,0.0636286898029434,0.0760790315006138,0.0991153083826997,0.219262603044134,0,1.74575514986155,0.00337215481981787,0.00821058831195141,0.0100600183242804,-0.0100674898911656,-0.0353453877785325,0.073562044573865,0.0888955681647603,0.11470115511905,0.253388651644027
88,train,TN,1,1,7e-04,0.9993,299,0.5619,2.77049253978425,0.00635231033701614,0.00686836382722537,-0.00915415787456742,-0.0120332928654782,-0.0183026190762678,-0.0188510550909351,0.0662898616508577,0.0716009235921605,0.0927703345000112,0,1.90959304147275,0.00798212778259152,0.00942065320263348,-0.0123383075929467,-0.0174333863733063,-0.0248705764082175,-0.0254395357759621,0.0914145533664795,0.0972719048243411,0.126007433025613
89,train,TN,1,1,0.0193,0.9807,299,0.5619,0.356590730544355,0.0152514330221016,-0.019586053050654,0.0329137325023954,0.0621600072039415,0.0783343004311495,-0.120980873583556,-0.132005118510474,0.358380261957581,0.274467689972486,0,0.169409486638178,-0.0349306886079871,0.0362865511155375,0.0417626392753334,0.0872108865907931,0.114625735504815,-0.189124079936577,-0.191048057921673,0.545457143251025,0.410240129271266
90,train,TN,1,1,0.0116,0.9884,299,0.5619,0.431694689989389,0.00109457390420421,0.0313365033621393,0.0371316390705388,0.0463453722408417,-0.0994123026629584,0.152351674551015,0.244788618843414,0.278722018003882,0.692358097313077,0,3.34245520465071,0.00191482043852372,0.00462139526517887,0.00875251021156804,0.00996257996313737,-0.0208571594162823,0.0365344863801117,0.0500432216582686,0.0678312155813911,0.158803070081897
91,train,TN,1,1,0.0218,0.9782,299,0.5619,0.420423750175445,0.000315001883467043,0.0209220532048896,0.0314365230788077,-0.038877698806327,-0.0472661202434686,0.102868577230579,-0.103838054355966,0.346298744607701,0.311859026599682,0,0.289781782941536,-0.00194940324852275,0.0209340652645738,0.0385606002120797,-0.0470667632302714,-0.049921844048997,0.109122118004874,-0.131600070487579,0.437579506663871,0.375658209130028
92,train,TN,1,1,2e-04,0.9998,299,0.5619,0.782122187215349,-0.00603274090818935,0.0136284140427695,0.0151213688422177,-0.0345416521612286,0.0396564289932591,0.0482324742055085,0.204773539820334,0.21716150927335,0.497999342108021,0,1.98296482341204,-0.0023603342466609,0.00509596217754955,0.00968471742327989,-0.0133702060574779,0.0216388448877818,0.023549989863857,0.103869609093571,0.104572232440922,0.252680815582822
93,train,TN,1,1,0.0012,0.9988,299,0.5619,2.40369189614356,0.0045642955478735,0.00529538207132416,-0.00848383306117285,0.018246981921576,-0.0275639195580046,0.0561908759164347,0.0787617370872789,0.087077218671864,0.214088738597174,0,1.99558724055484,0.00516544117124453,0.00646125588672766,-0.0102790495599403,0.0209894715500637,-0.0322114141722348,0.0654546561577686,0.0917743479951186,0.102056581209615,0.249411290238363
94,train,TN,1,1,0.0202,0.9798,299,0.5619,0.0637390904656751,-0.0276769321205091,-0.0297883750770436,-0.0347965715423436,-0.0473338141880176,-0.128484947537332,-0.148147615686146,0.269650804670184,0.925858813817524,0.779281362336316,0,0.2824037819041,0.00751730972181402,-0.0079778708058266,-0.0206402594204472,-0.0527686629448072,-0.0541061384492801,-0.066385751427973,0.231823421641671,0.456136833478406,0.493598881793557
95,train,TN,1,1,0.0845,0.9155,299,0.5619,1.98150416419998,0.00487521339505489,0.00849897813121812,0.0103054491209247,0.0113035906774137,-0.0133135087324213,0.0808822135763145,0.104634340986983,-0.107217082045453,0.0999691951100343,0,1.24444236443841,0.00607749722620061,0.0128414739464519,0.0136524540152489,0.0157129596728861,-0.0193546475475595,0.119551455945182,0.154610524140099,-0.158068811330292,0.145022906068216
96,train,TN,1,1,0.0468,0.9532,299,0.5619,1.57414581710322,0.00160940441728126,0.0126350371040617,-0.0149924825502415,0.0153372038434985,0.0260489461623491,0.0577289171105715,0.111622942322977,-0.142347287974178,0.0676426804363197,0,0.427945431072405,-0.0111015010925193,0.0208303680934634,-0.0327872617084314,0.0435772578927634,0.0634916577586418,0.136333509321864,0.283777937734672,-0.328880927353629,0.175241040646825
97,train,TN,1,1,0.0125,0.9875,299,0.5619,3.68736553417401,-0.000398306399832902,0.00472542774430682,-0.00760353263156088,0.0127863170695305,0.0129596346002201,0.0441386393910312,0.0610681998242943,0.0622814508854672,0.189957830483456,0,4.04687912167762,-0.000438342368524086,0.00440001489685887,-0.00688072606987079,0.0117715363569712,0.0119364909400936,0.0406298195567452,0.0562146456916353,0.0572438559659005,0.17487729496981
98,train,TN,1,1,0.0351,0.9649,299,0.5619,1.31429910648121,-0.00108226681296645,0.00756164775167774,-0.0192043803239731,0.0205420322998239,0.0281860738429364,0.0851948039319769,-0.121912925949917,0.160721037697912,0.160006022437471,0,1.19754039622154,-0.000855503552273935,0.0081526335368551,-0.0210387553404896,0.0221009458778059,0.0299505794405558,0.0914642199341563,-0.130903447838183,0.173487158576737,0.172357830635163
99,train,TN,1,1,0.0164,0.9836,299,0.5619,1.09560827010411,0.0133700145674445,-0.0184661276025103,0.0235481139943182,-0.0238826222482713,-0.0495884687653673,0.113216507258638,0.132418082348403,-0.163992803858398,0.0266226956942567,0,1.3196640400772,0.0120480465285125,-0.0157480511828881,0.0201913045134845,-0.0202819963996938,-0.042772435542231,0.0992654643769255,0.114157241704753,-0.143385474554765,0.0234740994440973
100,train,TN,1,1,0.0023,0.9977,299,0.5619,1.09697995131654,0.00787725355234172,0.0133374568841409,-0.0208894941227783,0.0325088918054756,0.0368865975108843,-0.0670100533750085,0.134078919449861,0.15068406235518,0.287473634060097,0,1.74670230112147,0.00653130769696371,0.00838558711807982,-0.0130572465993791,0.0237810287931346,0.0255881057335664,-0.0491499816019075,0.0925337009742517,0.10710037397164,0.20171287608635
101,train,TN,1,1,0.0079,0.9921,299,0.5619,2.09985120332105,0.00110747357310707,0.00440599088806475,0.00788815763359804,0.00938222275643724,-0.0142248490844197,0.0719780785863417,0.0959287847244531,0.104676320486612,0.281142179564194,0,0.473940557419264,0.00851521018555207,-0.00868881004357725,0.0158611887146579,0.0243092629457258,-0.0431868120033533,0.202480149443588,0.258133945470313,0.325258465733234,0.782682600446141
102,train,TN,1,1,0.0055,0.9945,299,0.5619,0.829746456853666,0.0110828273055995,0.0167978575031385,-0.0183913337552106,-0.0246289280615621,0.0484135559153922,-0.0840772835404227,0.165750433872963,0.174309177498693,0.28925630673859,0,2.10370970570429,0.00615981059227914,-0.00654451503563406,0.00807485906120091,-0.0123184184892622,0.02329585527618,-0.045637204128398,0.0795675745636469,0.0888932656366588,0.141491227476672
103,train,TN,1,1,0,1,299,0.5619,1.59066518800672,-0.00757139973618877,0.00870036379843185,0.0100153741793633,0.013609978360542,-0.020207342260295,0.0805738337529672,0.101952421611431,0.123680165244536,0.310753394950788,0,0.998984096706225,0.011382218225091,-0.0114384809815897,0.0143162669653274,0.018743108678345,-0.0307983402160854,0.111861674560023,0.146909241831369,0.172255486270028,0.433231175332508
104,train,TN,1,1,0.0015,0.9985,299,0.5619,0.474887872010516,-0.0240445604134839,0.029878147292317,0.0361909784377228,-0.0416720882286201,-0.0891190381719189,0.184384200607279,0.202896462661128,0.249386427642567,0.547900529826991,0,1.20401384931249,-0.0114356894057119,0.0143296497792814,0.0172107631866268,-0.020126560387897,-0.0459716887527976,0.105328267502959,0.122396191481564,0.126272924747849,0.308003858151874
105,train,TN,1,1,0.0073,0.9927,299,0.5619,0.624452298083701,-0.0100581213121465,-0.0110237838850604,0.0136763134503021,-0.0217840947703862,0.0577057312080117,0.158669510761599,0.189512835092063,0.224274466865998,0.60097285741038,0,0.186314537586602,0.0211805804359107,-0.0301682024938654,-0.0452882330062463,-0.0608225030912583,0.123311710609353,0.265311433028807,0.359255478255303,0.389597271098738,1.02237753483674
106,train,TN,1,1,0.0184,0.9816,299,0.5619,2.87058618770652,0.00114650767625993,0.00313695261678976,0.00394049262856414,-0.0125087632899797,-0.021896556567027,0.0486026996784109,0.075532741731998,0.0813075220372677,0.179261596512284,0,6.63142640886932,0.000208155266883057,0.00157438471838765,0.00188205914878104,-0.00528240164726043,-0.0101509462153301,0.0228095249295628,0.0354299071151745,0.0377963972164469,0.0842670805326454
107,train,TN,1,1,0.002,0.998,299,0.5619,3.04261471952588,0.00124338464575956,-0.00210876693474538,0.00972054634454595,0.0142458995582049,0.014480899850966,0.0517018347743636,0.0600719109172637,0.0638060372598763,0.213161746416235,0,0.996319148278294,-0.00213110707614698,-0.0049722708275892,0.0239602081424945,0.0342422341389045,0.034509824554369,0.121309178958689,0.149620939446659,0.150607478870704,0.507146486208084
108,train,TN,1,1,0.034,0.966,299,0.5619,1.44032052120533,0.0118541947345811,-0.0128934635947705,0.0137596889261382,-0.016571867273136,-0.0253822331738074,-0.0441568639105007,0.0765125615890959,0.158058654380654,0.161180671678254,0,1.90401896396136,0.00933038761905956,-0.0104867413497237,0.0114356693539579,-0.012408496880592,-0.0193468187588673,-0.0350376820015786,0.0607282387229154,0.124085959492239,0.128300516197411
109,train,TN,1,1,0.0012,0.9988,299,0.5619,2.10360128411366,0.00293723914832604,0.00642635597878863,-0.00786179739710726,-0.0159041553673499,-0.0311277713604132,0.0531177646201329,0.0774838920586713,0.100140325442772,0.18521185312382,0,2.10360128411366,0.00293723914832604,0.00642635597878863,-0.00786179739710726,-0.0159041553673499,-0.0311277713604132,0.0531177646201329,0.0774838920586713,0.100140325442772,0.18521185312382
110,train,TN,1,1,0.0046,0.9954,299,0.5619,3.3442736735455,0.00302947716768983,0.00566348367918669,0.00602445766053911,-0.0100413684933484,0.0116191977418451,0.0417849448277658,0.0543896357156745,0.0603683862737943,0.172838214573147,0,3.67033622818712,0.00280447467955741,0.0052177312331634,0.00558923621819836,-0.00914561010461744,0.010753534890388,0.0385534264650979,0.0500330187851707,0.0556670004608112,0.15947281262777
111,train,TN,1,1,0.0055,0.9945,299,0.5619,0.39186440696152,0.00076175389185292,-0.0165194313196046,0.0169225699428667,-0.019002008898952,0.0412934536048476,0.04139140236733,0.0630038744330696,0.287352143440638,0.415203757462048,0,1.44142610786688,-0.00327894548153904,0.00410854563537735,0.00924108084842051,-0.0132440076420134,0.0171774784184648,0.0269661179683957,0.0285976101966062,0.107086207479703,0.176654087423416
112,train,TN,1,1,0.1536,0.8464,299,0.5619,1.88926669668,0.00804690759074008,0.0101977232615805,0.0135432884688336,-0.0167802891347003,0.0213263790246753,-0.0693148612068624,-0.0774202760512793,0.0801089277157244,-0.0302922003312882,0,1.42916097200869,0.00970124451217613,0.0124182816940839,0.0168236360354366,-0.0212665864523969,0.0265573661648958,-0.0878759645372628,-0.098249223749431,0.101682861871249,-0.0402083844612488
113,train,TN,1,1,0.0016,0.9984,299,0.5619,1.32142179027144,0.0135783427729191,0.0138767850106771,-0.0178527358609992,-0.0249765391024155,-0.039142181955668,-0.050453436929735,0.11642618508102,0.141879038203262,0.153335457219061,0,2.30922210688833,0.00826573842281493,0.00977095617662761,-0.0113971240277038,-0.0151424853435869,-0.0244507702554839,-0.0337821666410139,0.0731321115865226,0.0920636379198291,0.0984598978380057
114,train,TN,1,1,0.0119,0.9881,299,0.5619,1.72071824260068,-0.00208461780507315,-0.00310852653135911,-0.00781628278966046,-0.00991759856101328,-0.0167711380507749,-0.0382966260864639,0.0481476193157697,0.111908727656216,0.0820615571476406,0,1.88848614701563,-0.00206765648337817,-0.00290845833957887,-0.0069942972793089,-0.00913005617183694,-0.0155306022733249,-0.0354064513814994,0.0446520392106789,0.103133800449097,0.0757483177308484
115,train,TN,1,1,0.0095,0.9905,299,0.5619,5.81962419634992,0.00197085150501901,-0.00319781876330343,-0.00378578136207816,0.00433756340436758,0.00889327500012101,-0.0100700072706382,0.0415597814664972,0.0420396495789959,0.0817475135589809,0,2.29537970188934,0.00525092090253027,-0.00732709309691748,-0.0079675151194389,0.00843448544937652,0.0200256427287454,-0.0235763047418955,0.095951384235361,0.0968541724832805,0.187645692841042
116,train,TN,1,1,0.111,0.889,299,0.5619,0.947057363950063,0.00383332559934282,-0.0107535216314934,0.0129970942315466,-0.0280909714725353,0.0281126871583223,-0.0554391514871608,0.117792480351816,0.186903552476803,0.255355495226641,0,2.89217634808015,0.000459733609011199,-0.00520032080974825,0.00566474692886763,-0.00950957391248946,0.0127317742173422,-0.0222694651415725,0.0453267934512595,0.0715655244434201,0.0987692127860904
117,train,TN,1,1,0.0447,0.9553,299,0.5619,1.89242912958583,0.00101291098698706,0.00657278011336092,-0.01111824655449,0.0196654525043492,-0.0342069154060234,-0.0625348120640465,0.099512690543817,0.10179700955629,0.120700869680244,0,2.27943758627498,0.00072484647607789,0.00592507552951917,-0.00917559442914501,0.016901455926168,-0.0292917380064755,-0.0535088586263807,0.0851473519341109,0.0866976219354682,0.103420160739343
118,train,TN,1,1,9e-04,0.9991,299,0.5619,1.32080467102622,0.00477563782811725,-0.0151914505393385,0.0168089169437033,0.0256319779656411,-0.0418229500345662,0.0947013482114493,0.1107728264894,0.122932790896144,0.318609097760551,0,1.91626142749671,0.00230675419953334,-0.0103595605148483,0.0125993755116498,0.0192298872623842,-0.0308932660774128,0.0717103765818221,0.0820242367238788,0.0928276618685109,0.239445465555518
119,train,TN,1,1,0,1,299,0.5619,2.30585899497471,0.00344943354665632,0.00441241205856809,-0.00670916780063027,0.0184838304635316,0.0248350391228414,-0.0282117269176931,0.0758314692701285,0.0876531211146841,0.179744410858087,0,2.5306774003858,0.00329905992518729,0.00415475318629131,-0.00615496636298507,0.0172168007514179,0.0229360037991947,-0.0260687781607866,0.0699410269598291,0.0811464568908187,0.166470356988967
120,train,TN,1,1,0.0106,0.9894,299,0.5619,0.203729521339045,0.0064001121609741,0.0450296795316532,0.0530746038434659,0.0782679383368245,0.111847695366538,0.143442027458948,0.368787337208606,0.447467687751843,1.25431708165885,0,0.428831113826006,0.00912810665197222,0.0276180794467784,0.0381164035832764,0.0581920321994181,0.0742939293838011,0.102090238814976,0.281396785406194,0.29140411934913,0.882239694835547
121,train,TN,1,1,0.0078,0.9922,299,0.5619,2.02746943293727,0.0100561160554117,0.0101014590100469,-0.0116603685026695,0.0166398563233196,-0.0247697020372072,0.0549053834594684,0.0981936093082937,0.100108557501747,0.25357491111841,0,2.22514519972356,0.00931186309704447,0.00950101189333501,-0.0106883898080965,0.0153652755692059,-0.0228139588447917,0.0508829795052812,0.0911120431814328,0.0923307122053527,0.235001536798764
122,train,TN,1,1,2e-04,0.9998,299,0.5619,1.59157818228417,-0.00232049390079706,0.00605099255707243,0.0123900938781189,-0.0148968481149876,-0.0204820871558394,-0.0244442559116796,0.100386480826826,0.119112549691649,0.175796431870362,0,1.20397052783403,-0.00194651525701902,0.00713295685714459,0.0144620126118172,-0.019519262158007,-0.0249851093094982,-0.031041066057653,0.125592031421116,0.146292299059174,0.215987347167075
123,train,TN,1,1,0.0026,0.9974,299,0.5619,0.225614281401767,-0.00432215900133885,-0.0529033004924059,0.0574192787372233,0.0749335224937415,0.0884137224991265,-0.147538484288383,0.326882164851913,0.367796502039032,0.710681246838908,0,0.910808747804793,0.00518778216471046,0.0136599642594258,-0.025573934838754,0.0304836715671331,0.0329734133788158,-0.0578812823073377,0.152362182004217,0.164462915450384,0.315674711678594
124,train,TN,1,1,0.005,0.995,299,0.5619,2.09832762418446,0.00181473807132652,-0.00217922595845674,-0.00797669650614557,0.00948542087625474,-0.0158657149090769,0.0220873770604534,0.0697744976675227,0.0865786528200622,0.16371904912194,0,1.58730789689037,0.00190184899842081,-0.0028947031076804,-0.0107070067353799,0.0122946519620603,-0.0202115596020818,0.027787773217904,0.0870941650627244,0.110332068412686,0.205597238208653
125,train,TN,1,1,0.0212,0.9788,299,0.5619,0.297449057986953,0.0241714584725942,0.0255370271252009,-0.0564180341156184,-0.0576872642927981,-0.131047904965753,-0.135671806424978,-0.306405204451858,0.369941200082756,-0.267580528570454,0,0.393210149325411,0.0207856168806311,0.024278113570983,-0.0450797742811953,-0.0485365969250103,-0.114270246592867,-0.120564297170907,-0.269242407323564,0.311816221549774,-0.240813370292155
126,train,TN,1,1,0.0029,0.9971,299,0.5619,0.627377853662192,-0.0195652931612327,0.0218338716973649,0.0237213227667525,-0.0334144861004341,-0.0654555296712492,0.0800551565906352,0.211949514992762,0.230433935052844,0.449558492167442,0,0.998962961309574,-0.0140203641189641,0.0171750255457573,0.0175678316200645,-0.0244102919769623,-0.0453727323593737,0.0592903418793599,0.150760865716593,0.174257976512548,0.335248652819023
127,train,TN,1,1,0.0325,0.9675,299,0.5619,4.40913141105355,0.00358040100979156,0.00469921691569136,0.00599606362705555,0.0062459334575507,0.010171347344505,0.0367683607566928,0.038057757331345,-0.0601910466392099,0.045328033803422,0,1.90860773353757,0.00880352840938882,0.00963907935974468,0.0127797706532955,0.0139250306528342,0.0201279988723306,0.0745090162044526,0.0795216102794022,-0.122841606792123,0.0964644276393256
128,train,TN,1,1,5e-04,0.9995,299,0.5619,3.34797150137155,0.00224760075277861,0.00569695417925806,-0.00630372875948299,0.0117219351045279,-0.0165410718686433,0.0462075380656202,0.0534728199277782,0.0654174252348205,0.161919472636657,0,0.829318104658155,0.000230938263043278,0.0152564071631081,-0.0254956687885291,0.0318349462448808,-0.0543013545895046,0.131908486201533,0.166120283050138,0.188106205603512,0.453660243148182
129,train,TN,1,1,2e-04,0.9998,299,0.5619,2.52818391152632,0.00314222240359012,0.00718738761547393,0.00760010392557426,0.00893782168164111,-0.0151482971140588,0.0532941000082781,0.0704688319276977,0.0781325181543912,0.213614688602588,0,1.44671978522077,0.00510344000869486,0.0106262913798382,0.0114052928140901,0.0133902717814735,-0.0265604021186253,0.0826310949214508,0.112454124961488,0.121586241969435,0.330636355717845
130,train,TN,1,1,5e-04,0.9995,299,0.5619,2.99579786316979,-0.00329111553173216,-0.0038664089247962,0.00398633061075684,0.00521650361255975,-0.00874439369823864,0.0518073359701255,0.0651224142471332,0.0659278128505107,0.176158479136319,0,2.48716401657579,-0.00396813345182718,0.00451914982509103,-0.00453635656897962,0.00609188130642236,-0.0107270709062641,0.060555778870503,0.0762114790818843,0.0775710849268794,0.205717813083709
131,train,TN,1,1,0,1,299,0.5619,1.91093427781528,0.00845935044798137,0.00965266012931771,-0.012171697969101,-0.015793428446028,-0.0170021593680504,0.0756600294441943,0.080314683614259,0.107388093360704,0.236507531213277,0,1.58649120898783,0.0101322264965441,0.0110167915623451,-0.0146741762633433,-0.0186677269416519,-0.0197201375647113,0.0871865916485147,0.0936661411670592,0.123932128796356,0.272871838901113
