id,train_test,pred_type,class,pred,prob_0,prob_1,knn,nbd_bal,lambda.1se,intvar4,mainvar8,mainvar7,mainvar6,mainvar10,mainvar1,mainvar3,mainvar4,mainvar5,mainvar9,total_local_score,opp_class,opp_lambda.1se,opp_intvar4,opp_mainvar8,opp_mainvar7,opp_mainvar6,opp_mainvar10,opp_mainvar1,opp_mainvar3,opp_mainvar4,opp_mainvar5,opp_mainvar9,opp_total_local_score
102,train,TP,1,1,0.205,0.795,499,0.507,5.90146609561817,-0.000777670004563327,0.00529408990297216,0.00730957827596963,0.0187114914957011,0.0229260945221075,-0.0297482709503889,0.0300234560579018,0.0323597596168507,0.0332251092198864,0.0339286236525047,0.153252261788942,0,1.50627991487047,-0.00785871249753795,0.0133798827994529,0.021360139306846,0.0453467164388098,0.0567346900484496,0.0623463172910506,0.0626056127430849,0.0658691537082862,0.067234781014071,-0.0679400460153929,0.31907853483712
103,train,TP,1,1,0.4764,0.5236,499,0.507,1.79200541644744,0.0192487035104153,0.0384807810561187,-0.0468684286247559,-0.0621785281036986,0.0634700005052363,0.078022686832301,-0.0821384248048131,0.086231087250221,-0.11065908875385,0.112297958071216,0.0959067469383903,0,2.88137315869255,0.00667457305175433,0.0161719389654982,-0.022233810563661,0.0247440557501695,-0.0290101936220355,-0.0325128275087148,0.0330430862486793,0.0378653535748312,0.0439423222523172,-0.0467196273991675,0.0319648707496709
104,train,TP,1,1,0.2081,0.7919,499,0.507,3.14789298571232,-0.00068250672495716,-0.013598779285238,0.0139653777898187,0.0168275166717882,0.0281830503439306,0.0399689545179948,0.0519657610261022,-0.0618754360890605,0.0659320764318794,0.0659513504305502,0.206637365112808,0,2.43272918351862,-0.00385577590666265,0.0119597573775485,0.0142461787200284,-0.015572269697212,0.0279012985669007,0.0429576369860466,0.0432405131960062,0.0479254875421161,0.0487524889879337,-0.0489250567040637,0.168630259068642
105,train,FN,1,0,0.5923,0.4077,499,0.495,3.04959763004244,0.00387317403853125,-0.0096905577432262,0.0116903162465512,0.0219894357814823,0.0295875486967069,0.0329611275292166,-0.0415766347071046,0.0501768650993022,0.0558637701477487,0.0565411711794964,0.211416216268705,1,1.2135090334826,0.0168007889635526,-0.0175183782367156,0.0242818233241897,0.0257369091448353,0.0359198577448705,-0.0524944858146801,0.065911873137524,0.0732725590804028,0.0735896403987823,0.0947119947847593,0.340212582527521
106,train,TP,1,1,0.1172,0.8828,499,0.507,1.33480797883013,-0.041753672725555,-0.0433409273028248,-0.0559181338478423,-0.0741066396008687,0.0803266969314668,0.0818997270340038,0.107300475284848,0.133076538630409,0.136253300243108,0.139796589028956,0.463533953675701,0,3.1656820346602,-0.0058142617834845,-0.0152721081972093,-0.0183689261432054,0.0203325692067821,0.0231140564959429,-0.0329682205632599,0.0333226621257701,0.0379257609730756,0.0385761040769102,0.0403024747548517,0.121150110946174
107,train,TP,1,1,0.2088,0.7912,499,0.507,4.57123641090244,0.000258289101382004,-0.0100979522576517,-0.0125853830305812,-0.022468718682587,-0.0268342677698548,-0.0284877579539582,0.0366669513927857,0.041131024646941,0.0486572986305985,0.0507366352235033,0.0769761193005777,0,3.66249530784843,-0.00400345028338257,-0.0116778277217984,-0.0117144197608008,-0.0156035442112057,-0.0179459199650374,-0.0198639611389812,0.0300954179113151,0.0318812972187087,0.0348268629502711,0.0376627494385621,0.0536572044376508
108,train,TP,1,1,0.3402,0.6598,499,0.507,4.72142869394337,-0.0102415766429358,-0.0104371194047233,-0.0133543359121312,-0.0144677994560537,0.0157778979653133,-0.022048652379935,0.0336414583045745,-0.0355099811301696,0.0482051758984306,0.0487849566513963,0.0403500238937662,0,2.35494535058045,0.002291863228752,-0.0164374996683058,0.0171490318606638,-0.0182397871638028,-0.0246377226471626,-0.0285494452958034,0.0366135245034198,-0.0459961792071487,0.0529625709595657,0.0549744424653196,0.0301307990354977
109,train,TP,1,1,0.422,0.578,499,0.507,3.73204327717894,-0.00827561310539655,0.00941315530000141,0.0124431100804229,-0.0170477933238563,-0.0329349689812189,0.0343819805355117,0.0406950652483463,0.0453887692392371,-0.0455163894750603,-0.0521783705164707,-0.0136310549984833,0,2.31078775526579,0.00618716708631088,0.010812308059015,0.012051185133044,-0.0258099471784724,0.026909434760889,0.0404177992227922,-0.0451551787336824,-0.0472638934049233,0.0476637209440671,-0.0545927204060323,-0.0287801245169923
110,train,TP,1,1,0.4273,0.5727,499,0.507,2.53737951133642,0.00844117898089543,0.0124050926439896,0.0166780864172299,-0.0213387489113773,-0.0347225647421966,-0.0420033227847243,0.0501672061815736,0.0623625361423495,0.0647281775357435,-0.0655834365385421,0.0511342049249414,0,2.26338767362145,0.00277842701154903,0.0105279207069817,0.0118302388001392,-0.0286338854413973,0.0327513570629086,-0.0350632301251379,0.0398795742128064,0.0405569714789274,-0.0491061371145124,-0.0492044442287145,-0.0236832076364498
111,train,TP,1,1,0.4139,0.5861,499,0.507,2.96249955754909,-0.00404947036598645,0.00974608871459209,0.00992771211688364,0.0139823058604823,0.0288295885953352,-0.034182342107734,-0.0560849732413793,0.0575474206937387,-0.0657617274659564,0.0713080258146225,0.0312626286145982,0,2.44664244483997,-0.00163390806321246,0.00619424969928544,0.0125638623314731,-0.0175141164961952,0.0226589142432313,0.0274014074815458,-0.0395760042354821,0.0405496059360114,-0.0443149102070243,0.0492995344960623,0.0556286351856951
112,train,TP,1,1,0.1627,0.8373,499,0.507,0.948699809983957,0.0230830884239102,-0.0485143536153399,-0.0756255272364755,0.0970009208991023,-0.100188706685828,0.127307399677781,0.132211782108344,0.14320188909352,0.182645802428213,0.186632584793094,0.667754879886322,0,3.2364016316578,-0.00492661147423452,-0.0155078321499743,-0.0161212849816422,0.0203359468541642,-0.0219769626292936,0.0270002191303756,0.0313531027724734,0.0347242335223279,0.0380667298545445,0.0396592469995986,0.13260678789834
113,train,TP,1,1,0.3856,0.6144,499,0.507,2.96039418494236,0.00500554788226334,-0.0210079431671144,-0.0283535298071891,-0.0327695519295278,-0.0353622515955436,0.0493964711182081,-0.0594807725663688,0.0624007778409881,0.0673773721953787,0.0678009782195401,0.0750070981906348,0,3.02759151275044,0.000886216127674759,-0.0104659935322088,-0.0128317688613698,-0.0234813011017792,-0.035196138927847,-0.0371960170125521,0.0373426411930911,0.0382302921228865,0.0383918052647685,0.0385837052636989,0.0342634405363628
114,train,TP,1,1,0.2755,0.7245,499,0.507,3.83361285940146,0.00484802905409145,-0.0144032941316887,-0.0277293862802974,0.0322949428365356,0.035667838666691,-0.039019574039557,0.0435367611662904,0.0447839866476107,0.0454052305831636,-0.0508510392314685,0.0745334952713711,0,1.29337736573691,0.00221053009108938,-0.03113351364987,0.0590706456623447,0.0632435482913067,0.0645038354688428,-0.0720294272873312,0.0727127422195308,0.0750715281473976,-0.0795203259367725,-0.0796551385629894,0.0744744244435491
115,train,FN,1,0,0.5962,0.4038,499,0.495,2.13751569336491,0.0167080777128637,-0.0235894736101018,-0.0252281056084392,0.0303824442047117,0.0392315221157346,-0.051563616181112,0.0603367091140262,-0.0762838541268876,0.082560840291182,-0.0971570208132852,-0.0446024769013076,1,0.59983943532939,0.0255214815379526,-0.0456557687951593,-0.0468655944201433,-0.0650602293564783,0.0698418230782734,0.103689242133937,-0.114810266831967,0.114864402412725,0.120628973408222,-0.153654332188296,0.00849973097906669
116,train,TP,1,1,0.2545,0.7455,499,0.507,4.52155097667548,-0.00236734302231235,-0.0111162059460517,-0.0145362609102938,0.026272793734014,0.033184575271736,0.0348681277672901,0.0377369531662939,-0.0397088551272959,0.0407298643347782,0.0423064768241162,0.147370126092275,0,1.50710046117534,0.00420974243351021,-0.0152420498667599,-0.0441007108543696,0.0443765167246477,0.05028290424567,-0.0566640562741875,0.0629501414516983,0.0639625726760682,0.0686170501725413,0.0690438218919201,0.247435932600739
117,train,TP,1,1,0.3315,0.6685,499,0.507,3.32168643300735,0.0080352665996721,-0.00815035035965091,-0.0107405200809711,-0.0204231039474954,0.0393755495356865,0.0397476098045792,0.0401434565805855,-0.0521677395994231,-0.0523276834208644,0.0556756841467497,0.039168169258868,0,2.61114152229255,-0.00370238808826728,0.00450391094537824,-0.00512479079857103,0.0257017601838463,0.0288151435087818,-0.0390148701206387,0.0407644653271665,-0.040939007137606,0.0410288203882047,-0.0500212776912309,0.0020117665170636
118,train,FN,1,0,0.5113,0.4887,499,0.495,2.83826247627415,0.017429827525533,-0.0185784045716081,0.0257380591066691,0.0402200405283575,0.0508122406099423,0.0564905872979135,-0.0568457204305091,-0.0658598716319595,-0.0745245852074559,-0.0771622873849321,-0.102280114158049,1,3.84633623390746,0.0147609157206501,0.015249853520014,0.0157809283928763,-0.0197151845559147,0.0197612528220457,-0.0239877189768715,0.0293429520755889,-0.029832074277134,-0.0332861256046,-0.0356366295171021,-0.0475618304004472
119,train,TP,1,1,0.2611,0.7389,499,0.507,3.79299694476597,-0.00510800372778514,0.0116137541094464,-0.0152119324846526,-0.0163597534734931,-0.0321354447320955,0.0449718175169941,-0.0462894034721073,0.0472798952880476,0.0551185868411032,0.0574936224094629,0.101373138274921,0,2.65913892505169,0.00709280016889771,0.00886479637655276,-0.019433207282345,-0.0230081782777397,-0.0240479542792033,0.0351565751114804,0.0384958433560874,-0.0410361834672193,0.0437697384324396,0.0446625167129062,0.0705167468518568
120,train,FN,1,0,0.5413,0.4587,499,0.495,2.08348621635358,0.00320402507907617,-0.00908887572414056,0.0130873914648233,-0.0228775825997584,0.0237626849382378,0.0415067100338027,0.0450392360144398,-0.0608227694206859,-0.0609098478307332,0.0843613108181029,0.0572622827731646,1,0.532597122306764,-0.0230344651427649,-0.0273261317429663,-0.0355311748283787,-0.0408930937382977,0.0430694817683451,0.0742839988574994,-0.0919430824138438,-0.0925371234920151,0.116263768999225,0.147921056765046,0.0702732350318494
121,train,TP,1,1,0.1573,0.8427,499,0.507,1.52831577119675,-0.0104582889643504,0.0250116506889832,-0.0609309696555591,0.0838869202490766,0.0886021664106841,0.0938438967906672,0.104241272385515,0.1172953621439,-0.120200722238599,0.12921980985615,0.450511097666468,0,4.00296009459761,0.00720682518446524,-0.0126009930458004,0.0218151447400347,-0.024395287517983,0.0275318427510105,0.0283800078787271,0.0290224121720893,0.0297727974153857,-0.0309892743779614,0.0332646905444835,0.109008165744451
122,train,TP,1,1,0.1759,0.8241,499,0.507,3.39795104986517,0.00910317248379097,0.0131342854926048,0.0145065183830579,-0.0187096296249391,0.0320102529160008,0.0398592651926316,0.0415050500245049,0.0480629509258725,-0.0645650515749171,0.065977980123901,0.180884794342508,0,0.530887387438546,0.0305729628583922,0.0424327598202906,0.0701992511165759,0.0709914846286167,0.0895273150477403,0.123323302034473,0.142071628094494,-0.152095784894675,-0.161049566698672,0.165830169916189,0.421803521923425
123,train,TP,1,1,0.1808,0.8192,499,0.507,3.41647310959532,-0.00021861390702576,0.016304492825862,-0.0166108037708185,-0.0173915253235621,-0.0196572321685559,0.0205327466635312,0.0450960800914019,0.0466010488397307,0.0472278922995995,0.0491783426110609,0.171062428161224,0,2.40226349826781,-0.00839291162260316,-0.00995454225435301,0.0151659434786927,-0.0199848640314638,-0.0268891935893474,0.0343860695429023,0.0348333257537025,0.0356340452120471,0.0397669931242314,0.0443292647369289,0.138894130350737
124,train,TP,1,1,0.2141,0.7859,499,0.507,1.60875746425248,-0.0019607190892762,-0.0149609790228848,0.0273375239214442,-0.0393215206254488,-0.0516948089578338,0.0564022596903312,-0.0576176672765767,0.0736572809093684,0.104507838285391,0.126342483690251,0.222691691524766,0,2.19728174602585,0.00111800985254002,0.0235351535467189,-0.025014286274229,-0.0282678071932479,0.0328495975521792,-0.0392007579875824,0.0442639079075913,-0.045931267944738,0.0481589892594091,0.0567200012888026,0.0682315400074437
125,train,TP,1,1,0.2275,0.7725,499,0.507,1.20922817464619,0.00843962932339123,-0.00962860239259381,0.0304430096019285,-0.0582391880160487,-0.0640187547992756,-0.0680266776834475,0.0713757877584078,0.12769205855111,0.136307374137565,0.160595046516433,0.33493968299747,0,2.18302107406319,-0.00485832653231146,0.0122501329595124,-0.013581517276403,-0.0153358451672927,-0.021190410484223,-0.0414090878152087,0.0446631162620342,0.0490773443571654,0.0496087630813923,0.0575652799133332,0.116789449297999
126,train,TP,1,1,0.2092,0.7908,499,0.507,4.9513692295884,0.000936995059661881,-0.0110504132749026,0.0260660024507996,0.0308428684338807,0.0351579650783997,0.0353295276616945,-0.0384053449670262,0.0402938864934613,0.044267325022578,0.0443212554523007,0.207760067410848,0,3.50870861186866,-0.00144099238320103,-0.0162015498725053,0.020990471064257,0.0276034148078596,0.0287515716728745,0.0296977355141995,0.0322631810648098,-0.033525563038808,0.0353397229014407,0.0355469459093264,0.159024937640253
127,train,TP,1,1,0.2907,0.7093,499,0.507,2.34077386096698,-0.000326919312745163,-0.0292158098718634,-0.0294117213966909,0.0400258066318004,0.0419763378731087,-0.0497412342732954,-0.0601437419028278,0.0676728321656616,0.0850127547580493,0.0887258635654874,0.154574168236685,0,5.08390679239036,0.00711275693656894,0.00870247931685593,0.0105620597535894,-0.0118239260330493,-0.0131008228950136,0.0190770817899399,-0.0192925893869672,-0.0206365609855223,0.0247678271833355,0.025924229441709,0.0312925351214463
128,train,FN,1,0,0.5278,0.4722,499,0.495,2.16290798888119,-0.012664487002456,0.0236417482307652,0.027698698803664,0.0308163910341934,-0.0685988763343731,-0.0723305497881714,-0.078491975542283,-0.0799075557411894,0.0909999747331099,0.0928363607576255,-0.0460002708491147,1,1.36745004797878,0.00682416772680665,-0.00904577570600328,0.0177277484243682,0.0491390562528778,-0.0556325537563341,-0.0594472486675901,-0.0686283766308359,-0.0702323467903813,0.0754916825235929,0.0927226924498123,-0.0210809541736868
129,train,TP,1,1,0.3674,0.6326,499,0.507,2.37797064192765,0.0159745670161734,-0.0207704581288243,0.02365124805712,0.0515106459441416,0.0644303556684119,0.0661830625171986,0.0669601950472705,-0.0777624598371962,0.0794272110396775,-0.0855109696779869,0.184093397645986,0,2.62544173082972,0.00649293522086431,0.0279447553343178,0.0286429758309516,0.0331198886814652,0.0352989130302876,0.0398104190615669,-0.0412404934211037,-0.0415368169109551,0.0417606611904178,-0.0498107468232408,0.0804824911945717
130,train,FN,1,0,0.5854,0.4146,499,0.495,1.05832328998317,0.0295406160093528,0.0586580250632218,-0.0737743799215281,0.0737814796481817,0.0747230561455244,-0.0784934001980341,-0.101724106524717,0.108715296493767,-0.137934689569863,0.157321137263425,0.110813034409332,1,6.11021866683062,0.00517737711339194,0.00592619389757616,-0.00911353490145298,0.0094616939066059,0.00949019246033489,-0.0116361833431334,-0.0175540525728556,0.0187703059109267,0.018878066750953,-0.0190489859964891,0.0103510732258574
131,train,TP,1,1,0.3292,0.6708,499,0.507,1.70430575650923,0.0208962149245403,0.0220136691277623,-0.0562827263418979,-0.0572383760625664,0.0797255874457007,-0.088859291571606,0.0903391737905769,0.0963844977907764,-0.110814834135732,0.12209443071382,0.118258345681373,0,3.36427042302078,0.00648872719097629,0.00741892950102473,-0.011801157706773,-0.0148059540884639,-0.0277648243111675,0.03092681104913,0.0322532991166297,0.0336926055551598,-0.0363980402432816,0.0396887657939464,0.059699161857181
132,train,TP,1,1,0.3182,0.6818,499,0.507,2.37320467291421,0.016077241571746,0.0242549398813338,0.0346122076890958,-0.0374829787923846,-0.0465647086738333,-0.0526238844648837,-0.0540959757728198,0.0614765440458279,0.0906005351878013,0.091341531127088,0.127595451798971,0,1.60028526628515,0.0189540472633084,0.0203232458087066,0.0210875403113805,-0.0259094601825883,-0.0362875396942907,-0.0410440067734148,-0.0433994571156945,0.0647504747660655,0.0744101191730051,0.0785802866238585,0.131465250180336
133,train,TP,1,1,0.4227,0.5773,499,0.507,2.09568767674297,0.00125023340885901,-0.00855182504222999,0.0185665232750196,-0.0402615058249468,0.0477915078185455,0.0530084527628331,-0.0597384276916488,-0.0768759338610367,0.0861354406155668,0.0953030164483007,0.116627481909262,0,5.71141536213777,0.00116901634135088,-0.00404135337116266,0.00521865431113924,-0.00834112371668384,0.00965139477271355,-0.0112734721189577,0.0124253727397817,0.0196155989287007,-0.0209466833468392,0.0235948765889137,0.0270722811289563
134,train,TP,1,1,0.1872,0.8128,499,0.507,1.35132353278556,0.0203057958888706,-0.021020891007971,0.0226409923606272,0.0420491164718985,0.0618073796059224,0.0624180613003552,0.0641404409368448,0.0706377362160617,0.111617374860846,0.151226372958349,0.585822379591805,0,1.15564099780968,-0.00525262046844168,-0.0104419947185818,0.0155226737561438,0.0221644384695416,0.0416935079258308,0.0533678060711386,0.0554122287445344,0.0731825211403589,0.0747564620835375,0.100696917145731,0.421101940149793
135,train,TP,1,1,0.2654,0.7346,499,0.507,1.96384041354612,0.0166427148436823,-0.0334327926464994,0.0455475790004392,0.0473833229496243,0.0487594955268393,-0.052189986509362,-0.0662490897586686,-0.0683934398723879,0.101760980828364,0.106693326366069,0.146522110728101,0,1.52131008795747,0.00414186358816865,0.0238771127152246,0.0287829478633464,-0.03011654771619,-0.0343666089172724,-0.0416065434494028,-0.0445339010301071,0.0610995933440295,0.0737629494143712,0.0754346077672127,0.116475473579381
136,train,TP,1,1,0.1986,0.8014,499,0.507,2.96266321929242,0.00376542955743865,-0.00443051438257328,0.00581301562209934,0.00920857324042351,0.0107697382817313,0.0165943318493317,0.0246006625298921,0.0524612950027893,0.0659180069945708,0.0766631628921418,0.261363701587845,0,1.81679801467314,-0.0062264138240468,-0.00670447336418837,-0.00747645054891839,0.00853406934374258,0.00918120596701414,0.0134208285214091,0.0363288357874934,0.0481948306279517,0.0592482680804104,0.0724634132066699,0.226964113797538
137,train,FN,1,0,0.5569,0.4431,499,0.495,3.65619711161453,-0.00247746130189854,0.0110280549834153,-0.0175290204066272,0.0268959815671392,0.0327571489044408,-0.0474534043478946,0.0477209347081397,-0.0570639443564404,0.0594492425406182,-0.0609170086412647,-0.00758947635037228,1,2.31737378558354,-0.00883576082042797,0.0158862510981086,0.0231652323609275,0.0243813777020521,0.0247094581841192,-0.0416034830690909,0.0455871323425842,-0.0498785092051943,0.0516554675173703,-0.0523663445028604,0.0327008216075882
138,train,TP,1,1,0.4203,0.5797,499,0.507,1.4646118244293,0.0403683092080983,0.0429012211306513,-0.0429421452011574,-0.0537739024324223,0.0696727231817754,-0.0753817586871791,0.0803047847184123,0.0879269576931212,0.114073351191417,-0.127926225785539,0.135223315017177,0,1.66554422118312,0.0118084253323124,0.0263430296190553,-0.031197405122815,-0.0347427917277704,0.0422616508731797,0.0480992960837063,-0.0508847307631709,0.0598291280873049,0.0633159794982458,-0.08252609120149,0.052306490678558
139,train,TP,1,1,0.4852,0.5148,499,0.507,2.33228344177225,0.00438092827075982,-0.00688402004538875,0.0129700220508602,-0.0226519389795641,0.0488243581884897,0.0628939494336101,0.0670750716136345,-0.0730241362545626,0.080953964233533,-0.0817759167259683,0.0927622817854035,0,2.35157840424992,0.000200049664084401,0.00119308314174856,-0.0128112887634836,-0.0190697498084157,0.0319650814389358,0.0387142877240194,0.0451116206589619,0.0467970703633462,-0.0514757139117104,-0.0557532966045447,0.0248711439029418
140,train,TP,1,1,0.3063,0.6937,499,0.507,5.48474951121575,-0.0074562373651422,0.00995328206659689,-0.0129161049119531,-0.0189822114214223,0.0241852367848448,0.0274587841193322,0.0301560909959015,0.0361615353638313,0.0399563094292266,-0.0418360308363587,0.0866806542248569,0,1.74761643225733,0.0117509710436372,-0.0172734550527117,-0.020875859179159,0.0392876623593959,0.0463196927502005,0.0525919343555705,-0.0571741595860507,0.0572352583589607,0.0642488962552645,-0.0766018286668249,0.0995091126382831
141,train,TP,1,1,0.313,0.687,499,0.507,2.77194543612512,0.00137192884737844,0.0129120259858777,0.0251910647135472,-0.0359024811931436,0.0455273975210709,-0.058507777689418,0.0621609079047515,0.0707017745253469,0.0727037701375406,0.0771351635644759,0.273293774317428,0,3.4962214383115,0.00658200832796218,-0.0105672750120952,-0.0190563889399505,0.0218587631121069,0.0247009134640439,0.0326529755225362,-0.032725548035941,0.0334529772407304,0.0342793153969751,0.0385097225814549,0.129687463657823
142,train,TP,1,1,0.1926,0.8074,499,0.507,3.41713021804398,-0.00502188397768937,0.00550497755631038,-0.0117744542911159,-0.0358441840803938,0.0371598621700457,0.0400986600451242,0.049266951817499,0.0493120350479465,0.0576554952847958,0.0589402706353164,0.245297730207839,0,1.4290620914761,-0.0151768876472784,-0.0218915869290632,-0.0269037123218685,-0.0386553221361271,0.0514866041978947,0.0593209595646365,0.0595970992504477,0.0674784876498155,0.0711371396657232,0.0734550048458286,0.279847786140009
143,train,TP,1,1,0.1578,0.8422,499,0.507,1.11057553966707,-0.0195087926263578,0.0249020818088372,-0.0353861040759493,0.0942808887152384,-0.103217331555553,0.106837172923564,0.118984707788903,0.135857152195336,0.162833014124142,0.165597301833888,0.651180091132048,0,2.64927682030772,0.00462843809352971,0.00573945012258578,-0.00999791632213367,0.027483574061525,-0.028103876516223,0.0286782457907881,0.032956239044953,0.0423501563801956,0.0468488580790976,0.0478135624089834,0.198396731143302
144,train,TP,1,1,0.1395,0.8605,499,0.507,1.49041488904394,-0.00248137338606785,0.0208537901078164,-0.0309254287814907,0.0598074799116185,0.0996301167465443,-0.0999905694562222,0.10005423912309,0.109105884254338,0.112240323291503,0.1249376235109,0.49323208532203,0,2.66340476372773,0.0119143316846388,0.0122584108752143,-0.0168268997043442,0.0208047554717851,0.0352340870146586,0.0388560940740187,0.0405759831639101,0.0410415532521709,0.0446464837487799,-0.0482660046695823,0.18023879491125
145,train,TP,1,1,0.1101,0.8899,499,0.507,4.16875586225519,-0.00530547439578635,-0.0207833058266883,-0.0215530786296976,-0.028119070587544,0.0367572564336061,0.0375700609489131,0.0403953198252006,0.0412152492419153,0.0491508672229565,0.0500227434620553,0.179350567694931,0,3.57200989150885,-0.0128177667738832,-0.0158600799423973,-0.0169537485809822,0.0229864136234198,0.0272374661065742,-0.028572015836961,0.0298717441806534,0.0310313052739512,0.0332623659853924,0.03372289298532,0.103908577021087
146,train,FN,1,0,0.5974,0.4026,499,0.495,0.694818525442253,0.0133993256854194,0.0309376733834471,0.0467932406084052,0.0536051277266715,-0.139623927237007,0.168360469153193,-0.17457934770288,0.181099155373287,-0.228337433680679,0.23264800706331,0.184302290373168,1,2.13641229432152,0.000490617066612154,0.0121196496161811,0.0143539888682322,0.0269343251128103,-0.0347831644482514,-0.0424050691064426,0.0450739284219033,0.0491330602747774,0.0553100607129003,-0.0558320015455446,0.070395394973178
147,train,TP,1,1,0.0771,0.9229,499,0.507,4.50064012184725,9.31264795319109e-05,0.014404913510201,-0.016243365097477,0.0342473540307282,0.0345517368369256,0.0360158476572311,0.0387457364333155,0.0414008538080715,0.0446236691601992,0.0489033890989075,0.276743261917634,0,3.50730052061725,-0.00226759529421702,0.0110523601867734,0.0250941374122712,0.0252281533225603,-0.0283506391654044,0.0292630298191166,0.0310931392985978,0.0313945567312904,0.0320063700414601,0.0361294648606009,0.190642977213049
148,train,TP,1,1,0.252,0.748,499,0.507,2.11647629084463,0.00381759476661813,0.00565238800135657,0.015659853035166,0.018898646461501,-0.0309488134858221,0.0358511022023706,0.0470410303561217,0.0766397339499933,-0.0864406811218091,0.0869005770276949,0.173071431193191,0,1.6522351381824,-0.0011058663563523,-0.00561152390374451,-0.00886391947596831,0.0147385008067274,0.0199890258163052,0.0384471511740074,0.05144889645322,0.0603955692671392,0.0632730719316161,-0.0679112275944997,0.164799678118451
149,train,FN,1,0,0.5117,0.4883,499,0.495,7.05322391017371,-0.00636861859770269,0.00926158683946362,0.010286977092157,0.0125492254756186,0.0145393104496584,-0.0203586481667541,0.0247463931812711,0.0288511724541654,-0.0307820644602944,-0.0334601662864184,0.00926516798116441,1,2.92170834814323,0.00989014069597894,-0.0103468744811058,0.0181663174177571,0.0190294832349692,0.0295423070178836,-0.0296692913168227,0.0373940388501293,0.0400218786364249,-0.0404695348090992,-0.0453994883543817,0.0281589768917335
150,train,TP,1,1,0.2901,0.7099,499,0.507,2.44808436582648,0.00546132836598269,-0.0103077889911005,0.0156148179495572,-0.0305170491042382,0.0320559362794617,0.0334311728863072,0.039808250295818,0.0671678050664562,-0.0779882943325475,0.0895484688809595,0.164274647296656,0,2.692483819618,-0.00376623349470593,0.0046050541484509,0.00795788269004463,-0.0177329346531635,0.0209713780799388,0.0244979864833167,0.0345768003596832,0.0393794299368823,-0.0442486520839624,0.0469526779784698,0.113193389444955
151,train,TP,1,1,0.1281,0.8719,499,0.507,2.96768447152858,-0.012589791292875,-0.0134862960652975,-0.0303323169671857,-0.0386549996967344,0.0437712353664756,0.0553828056571117,0.0562475659247272,0.0650298748452667,0.0653069991689072,0.0734169678079981,0.264092044748394,0,1.95617409576377,0.000231033925315732,-0.0270866442348733,0.0321602403975656,-0.0322204754842079,0.0462116364145085,0.051557905845542,0.0528340973741686,-0.0537112617029744,0.0551376643774211,0.063070600475037,0.188184797387503
152,train,TP,1,1,0.2219,0.7781,499,0.507,2.35106010282746,0.00620722691498736,-0.0133416045489905,-0.0147700309515568,-0.0264709987392059,0.0364170741089173,-0.0386769750259761,0.0576734939019726,0.058911834075694,0.0605818490369094,0.0881743938811337,0.214706262653885,0,1.83937079845719,0.00122888616802435,-0.0075718975128851,-0.0184508722295591,-0.0193134370114046,0.02205102973409,0.0387526716663334,0.0445090352889378,-0.0557829552980136,0.0582623842047174,0.0644047173217187,0.128089562331959
153,train,TP,1,1,0.3638,0.6362,499,0.507,1.15867636252396,0.0215666217870302,0.0278662945414134,0.0297724927110687,-0.0308049369563361,-0.0689421498322928,0.0967643289326829,0.100060953013369,0.118064075788606,0.118261488059255,-0.133556873591773,0.279052294453023,0,1.88461200945575,0.00293579716198785,0.00764269063570587,-0.0100346372468408,0.0175508848722487,-0.0246840791272793,0.0384333820584739,0.0422343561581673,0.0439103722262646,0.044132310299095,-0.0576361951030129,0.10448488193481
154,train,TP,1,1,0.3613,0.6387,499,0.507,1.11424090418155,-0.00478873869150408,0.00731686198772884,-0.0281418210518631,0.0444506574357082,-0.0666047829090687,0.0845925392774631,0.108917767355104,0.134248892148048,0.164687540269977,-0.167613874307396,0.277065041514197,0,1.9789194243478,0.0130306706892012,0.0173115946066495,-0.0190387686943717,-0.0293436654171422,0.0307653468874369,-0.0429460042318544,0.0466402289750046,0.0500502019954444,0.0604090577920417,-0.0610324153223256,0.0658462472800844
155,train,FN,1,0,0.4801,0.5199,499,0.495,4.44353734195725,0.0156994206984168,0.0196018873023553,-0.0287091128739143,0.0302869073285985,0.031236667273192,-0.0347877056722153,0.0357312917640916,0.0373227421534236,-0.0482057009693473,-0.0510757827310259,0.00710061427357515,1,3.09575162737502,0.0190497172263395,0.0198281532687424,-0.0224458840018758,0.0248936075718084,0.0271552888297578,0.0279719263558494,-0.0341322722596587,0.0351564291143521,-0.0408381081510627,-0.0418724528187371,0.0147664051355154
156,train,FN,1,0,0.5048,0.4952,499,0.495,1.83090376393552,-0.00636270668162475,0.00669979387082656,0.0172962811639046,0.0306002059021672,-0.0467772277113634,0.06160054579118,0.0701507967030607,-0.070708945022902,0.0974059094327271,-0.117546775509016,0.0423578779389602,1,3.26489746926865,-0.00126645721112562,-0.00291273658468787,-0.0078022156781336,-0.012235000003243,0.0187088327842267,0.0244230851444649,-0.0284262099862113,0.0325823161399896,0.0332984513684956,-0.0410203531746198,0.0153497127991556
